x,y,r (pixel),is_circle,r (um)
730,154,65,yes,191.75
708,616,37,yes,109.15
270,310,43,yes,126.85000000000001
250,614,52,yes,153.4
818,546,29,yes,85.55000000000001
580,372,32,yes,94.4
146,198,30,yes,88.5
746,276,32,yes,94.4
822,62,30,yes,88.5
618,140,30,yes,88.5
694,164,99,no,292.05
160,616,42,yes,123.9
754,338,31,yes,91.45
124,368,31,yes,91.45
362,512,30,yes,88.5
644,206,29,yes,85.55000000000001
492,450,29,yes,85.55000000000001
546,442,26,yes,76.7
320,350,23,yes,67.85000000000001
382,284,32,yes,94.4
756,440,33,yes,97.35000000000001
434,392,31,yes,91.45
204,88,30,yes,88.5
32,426,30,yes,88.5
224,542,27,yes,79.65
684,414,25,yes,73.75
418,238,28,yes,82.60000000000001
416,546,28,yes,82.60000000000001
18,264,32,yes,94.4
400,440,30,yes,88.5
832,122,31,yes,91.45
770,600,22,no,64.9
114,56,21,yes,61.95
262,596,59,no,174.05
642,384,30,yes,88.5
274,398,22,yes,64.9
572,550,28,yes,82.60000000000001
446,502,23,yes,67.85000000000001
700,330,23,yes,67.85000000000001
766,650,26,yes,76.7
626,472,23,yes,67.85000000000001
354,462,22,yes,64.9
176,480,14,yes,41.300000000000004
74,602,21,yes,61.95
386,22,18,yes,53.1
430,274,15,yes,44.25
278,252,17,yes,50.150000000000006
322,664,41,yes,120.95
276,22,16,yes,47.2
274,500,17,yes,50.150000000000006
46,636,15,yes,44.25
54,46,26,yes,76.7
176,538,22,yes,64.9
316,548,22,yes,64.9
338,580,18,yes,53.1
476,406,16,yes,47.2
592,32,13,yes,38.35
232,120,16,yes,47.2
666,98,22,yes,64.9
306,254,16,yes,47.2
486,646,17,yes,50.150000000000006
414,474,14,yes,41.300000000000004
72,432,15,yes,44.25
