x,y,r (pixel),is_circle,r (um)
108,178,106,yes,106
620,214,76,yes,76
394,78,78,yes,78
342,288,147,yes,147
528,332,64,yes,64
800,154,92,yes,92
280,296,295,no,295
342,268,121,no,121
364,344,198,no,198
364,258,183,no,183
156,452,102,yes,102
402,296,188,no,188
288,276,301,no,301
366,296,158,no,158
476,466,84,yes,84
396,340,209,no,209
616,604,117,yes,117
380,366,232,no,232
374,276,180,no,180
338,326,179,no,179
588,206,113,no,113
40,556,57,yes,57
130,428,136,no,136
776,364,363,no,363
128,172,133,no,133
552,336,86,no,86
322,284,134,no,134
340,240,179,no,179
146,602,59,yes,59
176,448,110,no,110
502,188,37,yes,37
754,370,134,no,134
384,248,153,no,153
600,590,99,no,99
112,158,132,no,132
618,190,111,no,111
596,612,115,no,115
304,626,155,no,155
640,596,153,no,153
654,216,117,no,117
790,382,173,no,173
418,312,171,no,171
362,622,167,no,167
458,448,88,no,88
320,614,128,yes,128
316,310,121,no,121
40,532,82,no,82
322,256,109,no,109
506,316,91,no,91
716,362,97,no,97
414,80,57,no,57
302,450,54,yes,54
302,294,112,no,112
396,52,103,no,103
94,210,79,no,79
292,236,76,no,76
522,302,95,no,95
642,194,76,no,76
72,144,57,no,57
