x,y,r (pixel),is_circle,r (um)
470,218,103,yes,103
494,210,108,no,108
94,90,77,yes,77
670,212,94,yes,94
714,472,68,yes,68
426,472,84,yes,84
580,376,92,yes,92
346,340,77,yes,77
578,564,88,yes,88
786,600,75,yes,75
566,60,93,yes,93
600,556,91,no,91
448,468,81,no,81
820,590,90,no,90
622,370,111,no,111
112,78,95,no,95
450,214,93,no,93
602,374,92,no,92
328,350,90,no,90
378,52,93,yes,93
158,296,53,yes,53
260,196,115,no,115
364,326,79,no,79
688,202,90,no,90
400,48,87,no,87
336,312,48,no,48
462,336,40,yes,40
798,582,67,no,67
84,354,41,yes,41
430,438,68,no,68
