x,y,r (pixel),is_circle,r (um)
350,176,91,yes,91
620,302,80,yes,80
674,162,52,yes,52
152,98,92,yes,92
688,536,80,yes,80
178,268,67,yes,67
444,342,72,yes,72
450,556,75,yes,75
106,628,82,yes,82
662,330,126,no,126
180,416,67,yes,67
230,536,51,yes,51
586,58,76,yes,76
420,366,143,no,143
792,136,55,yes,55
454,64,45,yes,45
634,328,136,no,136
56,368,54,yes,54
76,478,47,yes,47
490,216,44,yes,44
300,328,62,yes,62
406,552,131,no,131
328,192,118,no,118
782,636,51,yes,51
680,306,126,no,126
368,188,110,no,110
418,572,111,no,111
456,360,110,no,110
710,520,89,no,89
562,484,43,yes,43
594,324,112,no,112
716,392,44,yes,44
506,538,121,no,121
198,438,104,no,104
364,26,39,yes,39
190,246,108,no,108
636,286,89,no,89
424,386,116,no,116
578,180,36,yes,36
812,42,28,yes,28
366,450,43,yes,43
834,492,53,yes,53
174,104,108,no,108
652,524,111,no,111
174,84,89,no,89
466,338,88,no,88
476,546,83,no,83
344,626,42,yes,42
60,254,39,yes,39
158,260,93,no,93
324,534,42,yes,42
214,408,79,no,79
258,518,74,no,74
244,636,39,yes,39
488,348,112,no,112
144,116,103,no,103
198,270,87,no,87
712,546,104,no,104
196,398,62,no,62
316,164,106,no,106
376,168,102,no,102
674,554,99,no,99
40,38,30,yes,30
662,270,109,no,109
720,24,47,yes,47
488,442,32,yes,32
168,434,97,no,97
248,546,72,no,72
718,238,38,yes,38
78,338,70,no,70
564,566,32,yes,32
128,96,116,no,116
470,214,66,no,66
288,416,32,yes,32
96,470,56,no,56
486,578,106,no,106
640,306,84,no,84
678,516,79,no,79
550,386,42,yes,42
628,418,38,yes,38
744,294,31,yes,31
480,512,102,no,102
774,146,75,no,75
154,78,74,no,74
64,170,38,yes,38
838,358,67,yes,67
590,164,63,no,63
580,476,55,no,55
806,234,46,yes,46
488,132,30,yes,30
716,366,70,no,70
144,516,25,yes,25
356,606,55,no,55
56,346,61,no,61
426,550,74,no,74
160,288,68,no,68
512,224,66,no,66
662,178,72,no,72
262,622,63,no,63
720,92,22,yes,22
394,248,19,yes,19
78,360,62,no,62
280,472,30,no,30
140,276,67,no,67
278,66,41,yes,41
382,440,51,no,51
298,392,58,no,58
38,540,31,yes,31
366,286,25,yes,25
606,612,22,yes,22
298,52,22,no,22
692,154,62,no,62
720,584,15,yes,15
300,584,35,no,35
758,462,21,yes,21
438,572,46,no,46
660,624,29,yes,29
544,256,27,no,27
122,644,67,no,67
730,536,63,no,63
772,556,22,yes,22
502,272,22,yes,22
332,392,21,yes,21
364,312,43,no,43
748,316,27,yes,27
738,222,17,no,17
654,360,16,yes,16
616,342,32,no,32
708,412,31,no,31
662,422,27,no,27
234,188,24,no,24
442,174,20,no,20
766,62,17,yes,17
428,670,35,yes,35
