x,y,r (pixel),is_circle,r (um)
552,328,66,yes,66
430,244,95,yes,95
378,394,74,yes,74
558,130,88,yes,88
752,212,83,yes,83
228,300,105,no,105
410,236,112,no,112
426,614,70,yes,70
728,198,107,no,107
632,430,51,yes,51
434,220,66,no,66
678,334,63,yes,63
64,356,36,yes,36
528,308,95,no,95
140,410,52,yes,52
208,304,115,no,115
548,102,101,no,101
786,580,89,yes,89
756,430,63,yes,63
80,586,50,yes,50
60,264,72,yes,72
526,440,55,yes,55
784,322,47,yes,47
356,372,105,no,105
310,140,58,yes,58
98,126,96,no,96
146,512,52,yes,52
218,100,63,no,63
184,310,108,no,108
166,188,36,yes,36
538,126,91,no,91
690,496,48,no,48
526,602,63,no,63
92,92,60,no,60
686,94,51,yes,51
234,322,94,no,94
236,434,70,no,70
224,280,68,no,68
776,42,61,yes,61
526,86,78,no,78
432,268,85,no,85
70,92,76,no,76
438,492,50,yes,50
658,652,76,yes,76
258,458,68,yes,68
620,240,53,yes,53
666,88,67,no,67
750,190,62,no,62
292,128,61,no,61
410,106,51,no,51
316,226,38,yes,38
310,110,70,no,70
452,230,81,no,81
736,170,97,no,97
428,588,44,no,44
542,616,48,yes,48
32,472,74,yes,74
288,152,73,no,73
336,10,68,yes,68
386,372,48,no,48
462,60,36,yes,36
350,526,48,yes,48
242,184,34,yes,34
676,314,43,no,43
40,248,96,no,96
506,532,34,yes,34
236,454,57,no,57
772,558,72,no,72
130,652,31,yes,31
32,450,53,no,53
594,510,38,no,38
414,256,63,no,63
624,150,39,no,39
560,86,48,no,48
138,388,44,no,44
392,590,59,no,59
216,122,41,yes,41
56,238,55,no,55
62,122,58,no,58
510,426,54,no,54
754,28,53,no,53
760,408,42,no,42
614,220,42,no,42
534,236,21,no,21
684,72,33,no,33
244,264,48,no,48
262,94,34,no,34
618,414,44,no,44
658,336,36,no,36
394,118,24,no,24
338,508,37,no,37
278,202,28,no,28
196,118,25,no,25
646,150,17,no,17
256,432,42,no,42
772,304,40,no,40
666,170,34,no,34
358,162,27,no,27
324,354,24,no,24
304,314,22,yes,22
