x,y,r (pixel),is_circle,r (um)
236,334,95,no,95
440,466,100,no,100
582,550,86,no,86
682,408,59,yes,59
490,226,74,yes,74
338,192,81,yes,81
470,474,121,no,121
732,530,80,no,80
534,106,54,yes,54
216,76,47,yes,47
184,628,89,yes,89
222,360,123,no,123
410,470,128,no,128
86,406,89,no,89
276,490,80,yes,80
530,254,123,no,123
360,210,108,no,108
612,134,123,no,123
464,452,121,no,121
482,208,99,no,99
450,494,122,no,122
124,426,113,no,113
312,178,110,no,110
510,240,99,no,99
260,334,79,no,79
492,442,123,no,123
112,70,61,yes,61
304,72,44,yes,44
192,186,68,yes,68
214,330,116,no,116
752,126,67,yes,67
620,564,116,no,116
592,322,61,yes,61
800,418,52,yes,52
200,616,70,no,70
108,414,92,no,92
394,320,63,yes,63
512,202,93,no,93
330,636,56,yes,56
122,274,51,yes,51
304,200,114,no,114
444,446,112,no,112
310,500,111,no,111
252,492,101,no,101
136,408,86,no,86
602,546,69,yes,69
470,624,68,no,68
284,308,108,no,108
724,648,57,yes,57
372,176,122,no,122
254,314,100,no,100
530,212,103,no,103
762,528,75,no,75
324,482,115,no,115
662,412,79,no,79
640,132,44,yes,44
372,548,41,yes,41
726,122,90,no,90
476,602,82,no,82
754,550,95,no,95
614,520,83,no,83
30,616,68,no,68
616,40,43,yes,43
490,468,113,no,113
246,356,108,no,108
298,470,85,no,85
584,424,51,yes,51
266,472,90,no,90
556,114,80,no,80
442,122,44,yes,44
228,314,99,no,99
216,638,114,no,114
558,558,89,no,89
122,392,86,no,86
612,310,71,no,71
278,352,103,no,103
14,628,88,yes,88
212,182,89,no,89
280,328,88,no,88
810,264,63,yes,63
100,264,71,no,71
470,426,113,no,113
448,638,93,no,93
678,286,62,no,62
772,120,88,no,88
690,430,83,no,83
122,512,71,no,71
690,196,40,yes,40
366,326,88,no,88
710,136,84,no,84
474,238,71,no,71
702,290,60,no,60
558,328,90,no,90
534,78,76,no,76
664,118,70,no,70
716,544,80,no,80
346,140,94,no,94
592,528,90,no,90
256,452,91,no,91
352,174,75,no,75
776,272,72,no,72
616,218,42,yes,42
200,210,93,no,93
378,306,78,no,78
186,164,81,no,81
602,414,60,no,60
94,160,41,yes,41
286,518,83,no,83
422,454,91,no,91
118,94,84,no,84
420,302,78,no,78
572,312,78,no,78
106,534,61,no,61
762,508,80,no,80
800,246,83,no,83
778,424,70,no,70
626,542,81,no,81
614,110,77,no,77
668,384,66,no,66
600,568,62,no,62
462,24,56,no,56
702,396,69,no,69
784,564,63,no,63
554,92,66,no,66
754,340,38,yes,38
132,62,66,no,66
502,336,40,yes,40
494,630,79,no,79
376,66,41,no,41
174,606,76,no,76
146,278,56,no,56
518,118,56,no,56
32,206,31,no,31
222,614,80,no,80
116,446,62,no,62
742,504,61,no,61
568,664,31,yes,31
628,460,21,yes,21
16,114,49,yes,49
198,66,52,no,52
582,106,51,no,51
454,230,69,no,69
708,268,63,no,63
192,428,48,no,48
192,472,37,no,37
350,636,58,no,58
542,18,29,yes,29
392,78,36,yes,36
602,344,34,no,34
96,216,52,no,52
332,422,15,yes,15
630,410,48,no,48
676,182,44,no,44
596,222,42,no,42
418,326,34,no,34
852,490,45,yes,45
722,388,41,no,41
162,374,45,no,45
20,286,38,no,38
158,122,29,no,29
634,592,17,no,17
608,586,41,no,41
88,386,40,no,40
430,30,29,no,29
266,72,48,no,48
768,144,34,no,34
168,104,28,no,28
512,80,34,no,34
222,162,30,no,30
670,206,38,no,38
314,458,36,no,36
218,514,28,no,28
758,196,22,no,22
802,398,30,no,30
244,124,37,no,37
130,534,27,no,27
294,536,38,no,38
174,516,29,no,29
324,80,26,no,26
718,434,22,no,22
90,62,38,no,38
232,90,19,no,19
