x,y,r (pixel),is_circle,r (um)
508,376,78,yes,117.78
432,74,73,yes,110.23
742,342,52,yes,78.52
186,404,64,yes,96.64
396,244,68,yes,102.68
116,170,61,yes,92.11
318,148,64,yes,96.64
164,396,97,no,146.47
486,368,100,no,151.0
374,360,57,yes,86.07000000000001
108,310,90,no,135.9
632,46,86,yes,129.86
730,98,93,no,140.43
206,96,61,yes,92.11
92,296,68,yes,102.68
278,330,47,yes,70.97
624,364,46,yes,69.46
514,354,97,no,146.47
126,616,54,yes,81.54
598,474,100,no,151.0
620,462,90,no,135.9
746,112,58,yes,87.58
656,204,75,no,113.25
752,320,75,no,113.25
770,232,73,no,110.23
412,260,85,no,128.35
298,140,84,no,126.84
674,180,58,no,87.58
748,450,64,yes,96.64
714,316,90,no,135.9
284,296,60,no,90.6
434,454,73,no,110.23
384,226,61,no,92.11
678,202,47,yes,70.97
550,142,88,no,132.88
586,268,46,yes,69.46
164,518,51,yes,77.01
712,566,78,no,117.78
420,54,77,no,116.27
408,474,68,no,102.68
384,340,78,no,117.78
48,72,44,no,66.44
292,238,39,yes,58.89
270,312,69,no,104.19
200,214,72,no,108.72
792,228,60,yes,90.6
312,122,65,no,98.15
364,342,58,no,87.58
206,244,60,no,90.6
240,546,68,no,102.68
188,376,68,no,102.68
328,434,68,no,102.68
728,298,58,no,87.58
192,78,58,no,87.58
498,252,34,yes,51.34
610,42,60,no,90.6
30,384,29,yes,43.79
96,398,24,yes,36.24
754,428,44,no,66.44
216,428,43,no,64.93
114,126,50,no,75.5
252,580,43,no,64.93
356,554,52,no,78.52
662,288,31,yes,46.81
440,48,46,no,69.46
160,486,34,no,51.34
696,218,31,no,46.81
230,574,37,no,55.87
720,250,25,no,37.75
