x,y,r (pixel),is_circle,r (um)
594,512,114,yes,114
172,344,119,yes,119
552,274,121,yes,121
190,330,98,no,98
390,430,114,yes,114
736,374,89,yes,89
730,122,114,yes,114
98,146,84,yes,84
422,668,113,yes,113
226,560,104,yes,104
570,300,146,no,146
572,258,97,no,97
706,128,138,no,138
746,108,92,no,92
534,238,158,no,158
402,410,91,no,91
532,278,141,no,141
752,510,59,yes,59
614,538,146,no,146
588,492,133,no,133
580,318,166,no,166
596,242,165,no,165
554,246,150,no,150
146,354,146,no,146
408,450,140,no,140
244,574,126,no,126
594,268,117,no,117
720,646,73,yes,73
646,536,149,no,149
244,550,133,no,133
618,254,176,no,176
752,144,138,no,138
362,432,137,no,137
608,496,133,no,133
748,398,117,no,117
516,228,159,no,159
592,538,137,no,137
612,294,177,no,177
770,122,117,no,117
766,160,160,no,160
714,376,106,no,106
182,362,140,no,140
250,524,159,no,159
576,476,131,no,131
732,142,98,no,98
574,522,129,no,129
590,290,133,no,133
112,126,62,no,62
712,348,125,no,125
754,362,89,no,89
412,470,160,no,160
606,558,155,no,155
386,458,142,no,142
322,98,168,yes,168
518,252,166,no,166
614,274,129,no,129
722,102,121,no,121
640,496,118,no,118
448,402,170,no,170
348,130,129,no,129
430,416,109,no,109
644,282,160,no,160
716,156,150,no,150
618,516,128,no,128
200,350,100,no,100
372,392,151,no,151
754,248,40,yes,40
788,150,146,no,146
210,320,129,no,129
342,110,145,no,145
378,374,138,no,138
774,392,118,no,118
380,412,112,no,112
606,470,127,no,127
434,650,92,no,92
550,490,145,no,145
778,362,131,no,131
220,344,122,no,122
560,6,91,yes,91
538,208,151,no,151
698,108,144,no,144
570,232,116,no,116
86,638,60,yes,60
740,342,103,no,103
728,400,116,no,116
144,332,136,no,136
770,336,111,no,111
204,564,126,no,126
78,148,102,no,102
404,264,51,yes,51
264,568,111,no,111
708,410,104,no,104
146,126,100,no,100
638,312,95,no,95
516,290,129,no,129
410,428,94,no,94
598,122,45,yes,45
538,258,126,no,126
780,104,137,no,137
320,124,137,no,137
704,658,93,no,93
114,162,57,no,57
758,90,123,no,123
166,324,118,no,118
126,140,82,no,82
442,668,112,no,112
628,468,94,no,94
194,378,80,no,80
170,22,50,yes,50
288,554,130,no,130
368,114,137,no,137
774,510,80,no,80
378,146,99,no,99
202,398,60,no,60
468,526,43,yes,43
418,396,70,no,70
764,494,68,no,68
716,618,66,no,66
554,316,88,no,88
676,74,64,no,64
738,164,76,no,76
242,348,70,no,70
218,382,64,no,64
448,426,57,no,57
568,334,73,no,73
598,336,54,no,54
424,254,30,no,30
658,388,30,no,30
50,32,16,yes,16
698,632,60,no,60
736,628,49,no,49
430,480,46,no,46
670,446,45,no,45
392,624,61,no,61
560,212,52,no,52
684,94,60,no,60
234,308,48,no,48
696,366,49,no,49
384,202,47,no,47
678,132,46,no,46
502,370,46,no,46
330,244,22,no,22
