x,y,r (pixel),is_circle,r (um)
746,298,36,yes,36
400,388,28,yes,28
516,408,65,no,65
526,580,25,yes,25
622,326,41,yes,41
176,202,40,yes,40
616,592,34,yes,34
472,512,39,yes,39
344,528,30,yes,30
398,576,48,no,48
260,338,30,yes,30
538,266,28,yes,28
270,448,23,yes,23
548,368,23,yes,23
600,398,26,yes,26
122,86,32,yes,32
434,252,32,yes,32
718,446,21,yes,21
652,448,38,yes,38
680,256,31,yes,31
114,476,39,no,39
262,542,28,yes,28
624,266,18,yes,18
168,594,36,yes,36
396,94,25,yes,25
128,354,30,yes,30
172,400,25,yes,25
150,402,44,no,44
480,626,33,yes,33
336,288,30,yes,30
618,656,24,yes,24
434,146,33,yes,33
652,174,30,yes,30
650,380,23,yes,23
748,406,29,yes,29
780,446,19,yes,19
738,202,24,yes,24
238,196,19,yes,19
728,514,48,no,48
260,398,19,yes,19
670,70,32,no,32
204,480,51,no,51
400,196,23,yes,23
336,638,36,yes,36
358,432,34,yes,34
428,448,31,yes,31
782,654,29,yes,29
26,304,26,yes,26
548,184,25,yes,25
720,358,23,yes,23
480,64,22,yes,22
224,152,21,yes,21
280,592,36,no,36
400,298,36,no,36
48,154,22,yes,22
306,244,20,yes,20
94,486,46,no,46
616,516,38,no,38
824,36,28,yes,28
268,162,25,yes,25
206,108,23,yes,23
254,280,23,yes,23
660,548,20,yes,20
528,488,17,yes,17
322,202,25,yes,25
306,162,24,yes,24
592,78,32,yes,32
136,140,29,no,29
312,384,28,yes,28
696,402,27,yes,27
526,530,25,yes,25
382,142,20,yes,20
514,218,18,yes,18
218,370,17,yes,17
570,304,16,yes,16
576,464,30,yes,30
662,664,17,yes,17
594,196,25,yes,25
822,468,23,yes,23
284,196,17,yes,17
216,654,34,yes,34
134,534,29,yes,29
750,626,28,yes,28
256,238,25,yes,25
724,126,24,yes,24
794,334,20,yes,20
558,418,16,yes,16
456,312,23,yes,23
312,470,19,yes,19
112,578,15,yes,15
440,400,14,yes,14
712,530,35,no,35
188,260,31,yes,31
138,260,20,yes,20
352,370,17,yes,17
346,138,16,yes,16
346,172,14,yes,14
212,302,31,no,31
586,136,29,no,29
192,356,25,no,25
374,484,23,no,23
820,422,19,yes,19
690,202,18,yes,18
94,250,17,yes,17
506,362,14,yes,14
776,526,31,no,31
56,408,25,yes,25
358,328,24,yes,24
352,58,23,yes,23
804,162,23,no,23
360,200,18,yes,18
806,568,18,yes,18
814,376,17,yes,17
780,368,15,yes,15
754,64,41,yes,41
172,308,33,no,33
220,56,30,no,30
44,246,26,yes,26
126,300,23,yes,23
474,368,23,yes,23
98,180,23,yes,23
564,606,15,yes,15
840,616,35,yes,35
536,328,29,no,29
80,306,22,yes,22
290,300,19,yes,19
634,224,19,yes,19
494,286,17,yes,17
428,614,15,yes,15
692,568,15,yes,15
316,332,18,yes,18
670,306,17,yes,17
464,106,17,yes,17
782,484,14,yes,14
766,592,12,yes,12
328,580,25,yes,25
384,230,25,yes,25
312,428,24,yes,24
446,198,18,yes,18
788,612,13,yes,13
720,678,35,yes,35
760,154,28,yes,28
672,628,20,yes,20
822,252,18,yes,18
718,594,18,yes,18
344,234,17,yes,17
374,174,12,yes,12
88,134,22,yes,22
530,632,22,yes,22
772,238,21,yes,21
704,630,18,yes,18
680,342,17,yes,17
794,268,14,yes,14
642,108,25,yes,25
490,250,20,yes,20
386,514,11,yes,11
440,74,17,yes,17
212,562,16,yes,16
582,268,14,yes,14
556,12,36,yes,36
606,340,36,no,36
590,236,21,no,21
538,454,19,no,19
18,498,17,no,17
454,584,11,yes,11
468,274,11,yes,11
12,360,22,yes,22
310,40,21,yes,21
178,138,18,yes,18
270,492,18,yes,18
566,572,14,yes,14
818,504,17,yes,17
438,542,17,yes,17
516,658,14,yes,14
588,356,14,yes,14
76,218,11,yes,11
224,232,17,yes,17
422,342,16,yes,16
440,368,14,yes,14
494,318,13,yes,13
78,30,21,no,21
424,504,19,yes,19
80,440,16,yes,16
674,594,16,yes,16
474,216,14,yes,14
556,648,12,yes,12
238,120,16,yes,16
220,600,14,yes,14
492,190,14,yes,14
344,480,12,yes,12
