x,y,r (pixel),is_circle,r (um)
212,468,71,yes,71
460,620,80,yes,80
730,52,51,yes,51
694,326,59,yes,59
488,196,44,yes,44
342,626,46,yes,46
694,146,52,yes,52
244,222,46,yes,46
784,182,38,yes,38
612,230,64,yes,64
426,130,47,yes,47
490,478,68,yes,68
332,500,50,yes,50
754,468,59,yes,59
342,262,38,yes,38
176,100,60,yes,60
552,328,53,yes,53
106,468,40,yes,40
264,576,58,yes,58
604,36,59,yes,59
728,558,42,yes,42
382,416,43,yes,43
646,530,47,yes,47
462,482,91,no,91
138,300,41,yes,41
228,490,92,no,92
476,462,81,no,81
520,468,86,no,86
332,170,58,no,58
262,48,46,yes,46
646,430,53,yes,53
586,210,84,no,84
770,258,42,yes,42
590,234,82,no,82
152,380,27,yes,27
450,362,42,yes,42
108,152,36,yes,36
674,348,88,no,88
534,334,73,no,73
296,400,41,yes,41
352,484,83,no,83
504,36,41,yes,41
440,608,80,no,80
200,452,75,no,75
438,270,43,yes,43
732,444,74,no,74
350,508,70,no,70
604,128,30,yes,30
670,324,82,no,82
316,150,71,no,71
364,404,62,no,62
786,370,39,yes,39
694,346,82,no,82
626,430,64,no,64
734,484,83,no,83
202,344,38,yes,38
334,56,30,yes,30
180,462,90,no,90
78,258,34,yes,34
790,644,33,yes,33
538,308,66,no,66
334,344,29,yes,29
666,606,37,yes,37
600,612,34,yes,34
386,320,31,yes,31
630,218,68,no,68
616,522,68,no,68
634,406,54,no,54
398,532,30,yes,30
554,104,30,yes,30
556,158,29,yes,29
54,102,21,yes,21
550,402,26,yes,26
176,172,24,yes,24
570,510,34,yes,34
580,452,28,yes,28
240,134,26,yes,26
52,60,24,yes,24
158,88,39,no,39
786,584,25,yes,25
244,296,21,yes,21
142,548,26,yes,26
502,110,25,yes,25
274,342,28,yes,28
348,606,46,no,46
74,4,43,yes,43
802,538,34,yes,34
504,378,22,yes,22
222,224,51,no,51
562,308,37,no,37
388,64,23,yes,23
844,408,29,yes,29
246,584,38,no,38
616,254,43,no,43
326,614,35,no,35
292,278,21,yes,21
248,562,41,no,41
566,348,32,no,32
480,506,44,no,44
712,244,22,yes,22
228,666,38,no,38
446,144,28,no,28
202,546,21,yes,21
632,448,30,no,30
