x,y,r (pixel),is_circle,r (um)
504,180,47,yes,47
442,56,56,yes,56
556,568,57,yes,57
664,228,50,yes,50
686,458,62,yes,62
740,330,62,yes,62
418,232,43,yes,43
144,206,56,yes,56
512,410,43,yes,43
746,138,67,yes,67
572,10,65,yes,65
690,600,63,yes,63
604,350,58,yes,58
374,332,52,yes,52
428,542,56,yes,56
134,546,51,yes,51
374,146,44,yes,44
312,232,48,yes,48
48,120,46,yes,46
252,404,54,yes,54
800,28,50,yes,50
310,580,44,yes,44
488,310,51,yes,51
180,314,45,yes,45
40,324,80,yes,80
638,106,43,yes,43
590,174,30,yes,30
218,600,38,yes,38
298,50,69,yes,69
566,248,36,yes,36
272,492,40,yes,40
420,428,41,yes,41
612,328,80,no,80
134,664,52,yes,52
544,114,20,yes,20
512,486,24,yes,24
114,534,74,no,74
198,472,23,yes,23
238,168,37,yes,37
578,464,35,yes,35
536,580,87,no,87
338,430,42,no,42
690,22,52,yes,52
140,442,43,no,43
342,500,29,yes,29
40,462,45,no,45
388,642,43,yes,43
330,572,52,no,52
840,248,50,yes,50
720,454,80,no,80
182,20,41,yes,41
202,98,31,yes,31
256,310,31,yes,31
772,426,26,yes,26
808,534,48,no,48
150,532,56,no,56
756,226,32,yes,32
598,646,33,yes,33
226,240,29,yes,29
218,524,25,yes,25
132,78,27,no,27
444,130,21,yes,21
472,620,28,yes,28
524,678,46,yes,46
294,246,48,no,48
36,220,23,yes,23
358,346,36,no,36
114,132,15,yes,15
512,236,14,yes,14
702,618,42,no,42
302,336,20,yes,20
112,362,20,no,20
