x,y,r (pixel),is_circle,r (um)
758,228,85,yes,85
550,298,84,yes,84
534,148,50,yes,50
648,106,61,yes,61
94,464,62,yes,62
218,68,74,yes,74
222,432,81,yes,81
314,170,67,yes,67
194,208,58,yes,58
588,550,52,yes,52
154,316,47,yes,47
814,378,66,yes,66
548,440,52,yes,52
814,506,53,yes,53
422,116,59,yes,59
436,390,57,yes,57
384,308,36,yes,36
368,494,66,yes,66
422,228,50,yes,50
72,240,53,yes,53
352,634,48,yes,48
262,534,37,yes,37
648,458,50,yes,50
340,54,44,yes,44
760,80,51,yes,51
104,138,55,yes,55
442,610,38,yes,38
808,624,51,yes,51
536,314,115,no,115
694,658,53,yes,53
190,608,61,no,61
290,292,56,yes,56
474,526,56,yes,56
638,196,29,yes,29
666,574,27,yes,27
686,350,52,yes,52
710,526,42,yes,42
184,518,32,yes,32
52,662,52,yes,52
740,240,105,no,105
24,80,42,yes,42
116,562,40,yes,40
564,4,60,yes,60
536,676,77,yes,77
318,366,29,yes,29
272,302,71,no,71
728,422,29,yes,29
562,282,86,no,86
620,620,28,yes,28
28,570,36,yes,36
232,414,63,no,63
660,246,22,yes,22
606,380,32,yes,32
214,600,61,no,61
346,498,66,no,66
116,28,37,yes,37
318,564,26,yes,26
742,468,16,yes,16
366,376,18,yes,18
446,288,18,yes,18
414,550,21,yes,21
752,206,66,no,66
316,418,20,yes,20
214,276,17,yes,17
532,654,54,no,54
732,580,17,yes,17
