x,y,r (pixel),is_circle,r (um)
632,570,160,no,160
464,240,212,yes,212
446,226,203,no,203
478,206,169,no,169
158,200,118,yes,118
54,430,135,no,135
614,606,200,yes,200
484,236,232,no,232
288,608,131,yes,131
52,452,156,yes,156
304,594,110,no,110
444,262,183,no,183
476,186,149,no,149
502,224,194,no,194
170,182,94,no,94
476,256,219,no,219
798,304,154,yes,154
174,218,141,no,141
496,192,146,no,146
820,292,178,no,178
146,184,126,no,126
456,204,205,no,205
184,200,114,no,114
36,470,179,no,179
316,614,132,no,132
76,440,127,no,127
654,574,152,no,152
274,22,99,yes,99
74,460,117,no,117
282,588,96,no,96
152,162,66,no,66
