x,y,r (pixel),is_circle,r (um)
116,308,79,yes,119.29
770,350,114,yes,172.14000000000001
638,84,77,yes,116.27
350,62,66,yes,99.66
548,300,62,yes,93.62
420,396,57,yes,86.07000000000001
180,56,102,no,154.02
498,488,50,yes,75.5
196,416,58,yes,87.58
756,166,66,yes,99.66
810,516,72,yes,108.72
160,56,106,no,160.06
770,328,125,no,188.75
796,32,47,yes,70.97
274,156,31,yes,46.81
170,38,125,no,188.75
98,322,101,no,152.51
276,670,46,yes,69.46
630,110,100,no,151.0
344,202,28,yes,42.28
760,368,139,no,209.89000000000001
136,290,108,no,163.08
46,406,33,yes,49.83
464,32,33,yes,49.83
734,170,83,no,125.33
748,352,96,no,144.96
38,72,24,yes,36.24
676,214,32,yes,48.32
140,528,22,yes,33.22
658,90,93,no,140.43
366,48,87,no,131.37
430,528,24,yes,36.24
632,64,97,no,146.47
610,402,26,yes,39.26
544,98,19,yes,28.69
368,72,72,no,108.72
370,302,17,yes,25.67
444,84,19,yes,28.69
166,634,17,yes,25.67
750,80,19,yes,28.69
500,354,16,yes,24.16
676,556,18,yes,27.18
652,68,56,no,84.56
98,436,17,yes,25.67
428,118,13,yes,19.63
666,264,18,yes,27.18
702,602,17,yes,25.67
734,50,15,yes,22.65
790,316,79,no,119.29
60,230,14,yes,21.14
136,314,62,no,93.62
512,60,12,yes,18.12
98,296,62,no,93.62
348,666,18,yes,27.18
562,180,15,yes,22.65
542,134,13,yes,19.63
654,458,18,yes,27.18
196,194,12,yes,18.12
624,460,16,yes,24.16
380,234,12,yes,18.12
