x,y,r (pixel),is_circle,r (um)
588,222,58,yes,58
588,400,47,yes,47
672,320,58,yes,58
574,314,41,yes,41
364,94,58,yes,58
238,232,41,yes,41
478,536,48,yes,48
442,624,47,yes,47
520,454,42,yes,42
390,390,66,yes,66
40,216,55,yes,55
398,194,48,yes,48
730,150,60,yes,60
356,550,70,yes,70
338,274,52,yes,52
768,392,51,yes,51
124,156,46,yes,46
624,116,54,yes,54
208,538,65,yes,65
216,124,53,yes,53
762,148,91,no,91
218,328,55,yes,55
778,292,54,yes,54
290,462,46,yes,46
506,64,40,yes,40
484,190,33,yes,33
680,226,37,yes,37
136,258,55,yes,55
174,424,53,yes,53
48,122,39,yes,39
676,418,44,yes,44
760,550,46,yes,46
302,180,47,yes,47
456,128,38,yes,38
620,634,58,yes,58
110,58,57,yes,57
524,602,37,yes,37
536,142,38,yes,38
500,270,47,yes,47
288,96,25,yes,25
346,84,75,no,75
588,12,59,yes,59
742,28,54,yes,54
190,638,44,yes,44
420,380,72,no,72
252,112,70,no,70
468,614,52,no,52
268,36,41,yes,41
36,626,34,yes,34
242,318,54,no,54
430,182,62,no,62
132,52,58,no,58
74,456,52,yes,52
626,480,35,yes,35
662,106,70,no,70
702,312,64,no,64
78,322,36,yes,36
644,624,63,no,63
164,248,57,no,57
500,370,54,no,54
526,680,43,yes,43
712,638,53,yes,53
120,600,43,yes,43
770,272,74,no,74
810,88,45,yes,45
432,470,27,yes,27
734,472,39,yes,39
118,380,23,yes,23
378,540,64,no,64
356,264,52,no,52
188,408,50,no,50
664,42,29,yes,29
848,180,56,yes,56
700,80,24,yes,24
208,44,41,no,41
38,536,37,no,37
272,612,43,yes,43
452,310,22,yes,22
734,634,43,no,43
504,520,54,no,54
116,520,36,yes,36
144,334,29,yes,29
784,540,51,no,51
308,338,25,yes,25
654,470,49,no,49
440,68,24,yes,24
88,440,55,no,55
428,264,38,yes,38
256,390,27,yes,27
146,238,43,no,43
702,518,37,no,37
384,106,34,no,34
424,18,29,yes,29
780,208,23,yes,23
238,422,17,yes,17
