x,y,r (pixel),is_circle,r (um)
638,184,43,yes,126.85000000000001
172,214,32,yes,94.4
750,130,35,yes,103.25
228,558,33,yes,97.35000000000001
270,464,34,yes,100.30000000000001
168,286,37,yes,109.15
504,318,37,yes,109.15
196,368,34,yes,100.30000000000001
778,58,31,yes,91.45
228,648,38,yes,112.10000000000001
554,94,38,yes,112.10000000000001
668,108,35,yes,103.25
204,440,34,yes,100.30000000000001
296,548,33,yes,97.35000000000001
396,480,36,yes,106.2
382,560,30,yes,88.5
228,180,35,yes,103.25
796,644,39,yes,115.05000000000001
70,430,28,yes,82.60000000000001
558,578,26,yes,76.7
570,26,30,yes,88.5
640,296,32,yes,94.4
832,168,38,yes,112.10000000000001
456,506,34,yes,100.30000000000001
42,256,34,yes,100.30000000000001
766,190,26,yes,76.7
680,242,29,yes,85.55000000000001
380,612,23,yes,67.85000000000001
622,58,28,yes,82.60000000000001
44,116,25,yes,73.75
506,486,21,yes,61.95
734,262,22,yes,64.9
336,648,26,yes,76.7
592,316,20,yes,59.0
700,296,21,yes,61.95
752,606,20,yes,59.0
462,564,25,yes,73.75
298,48,20,yes,59.0
714,174,29,yes,85.55000000000001
486,128,27,yes,79.65
400,82,21,yes,61.95
728,222,20,yes,59.0
504,56,22,yes,64.9
466,648,22,yes,64.9
116,544,21,yes,61.95
434,606,27,no,79.65
484,606,24,yes,70.80000000000001
622,604,21,yes,61.95
680,648,20,yes,59.0
712,612,19,yes,56.050000000000004
340,598,14,yes,41.300000000000004
302,622,17,yes,50.150000000000006
678,22,22,yes,64.9
284,596,14,yes,41.300000000000004
758,522,19,yes,56.050000000000004
598,550,20,yes,59.0
404,652,18,yes,53.1
526,616,19,yes,56.050000000000004
556,296,16,yes,47.2
638,362,13,yes,38.35
130,322,12,yes,35.400000000000006
794,106,13,yes,38.35
48,304,25,no,73.75
18,32,20,yes,59.0
718,40,18,yes,53.1
692,426,15,yes,44.25
840,96,29,yes,85.55000000000001
792,14,10,yes,29.5
730,576,16,yes,47.2
438,280,11,yes,32.45
94,452,13,yes,38.35
436,660,14,yes,41.300000000000004
