x,y,r (pixel),is_circle,r (um)
404,286,124,yes,124
688,372,79,yes,79
682,554,94,yes,94
380,500,86,yes,86
162,462,95,yes,95
540,436,75,yes,75
168,256,100,yes,100
532,126,70,yes,70
686,80,96,yes,96
256,584,63,yes,63
520,590,71,yes,71
602,250,66,yes,66
110,80,87,yes,87
408,310,149,no,149
392,62,76,yes,76
768,236,84,yes,84
388,300,145,no,145
180,476,118,no,118
386,274,151,no,151
422,274,127,no,127
406,334,176,no,176
350,530,153,no,153
398,630,50,yes,50
354,496,116,no,116
200,248,119,no,119
180,236,105,no,105
706,558,117,no,117
366,264,178,no,178
386,320,163,no,163
684,528,114,no,114
250,48,63,yes,63
268,362,51,yes,51
290,146,65,yes,65
130,290,151,no,151
142,252,129,no,129
758,218,93,no,93
156,290,163,no,163
206,204,163,no,163
176,290,133,no,133
144,272,136,no,136
48,350,56,yes,56
138,460,118,no,118
702,352,94,no,94
672,354,104,no,104
394,478,102,no,102
658,560,125,no,125
366,514,106,no,106
702,66,91,no,91
400,506,116,no,116
640,578,141,no,141
182,454,133,no,133
538,574,94,no,94
190,266,120,no,120
336,512,130,no,130
92,66,64,no,64
598,228,95,no,95
46,222,37,yes,37
556,452,97,no,97
518,568,80,no,80
692,578,115,no,115
706,86,85,no,85
780,220,80,no,80
676,98,76,no,76
418,626,70,no,70
518,438,101,no,101
276,582,81,no,81
204,476,130,no,130
566,412,93,no,93
630,274,102,no,102
408,46,89,no,89
226,44,81,no,81
550,108,79,no,79
154,442,100,no,100
406,606,60,no,60
512,138,94,no,94
816,202,113,no,113
662,82,80,no,80
582,250,54,no,54
748,246,61,no,61
680,392,70,no,70
124,102,51,no,51
546,324,29,yes,29
368,82,83,no,83
786,246,64,no,64
346,470,94,no,94
266,32,62,no,62
366,326,95,no,95
576,378,71,no,71
612,664,48,yes,48
732,538,49,no,49
660,118,51,no,51
