x,y,r (pixel),is_circle,r (um)
552,160,100,yes,100
358,182,98,yes,98
734,84,103,yes,103
720,294,107,no,107
274,348,90,yes,90
472,362,118,yes,118
554,548,96,yes,96
484,340,94,no,94
246,82,60,yes,60
332,544,114,yes,114
104,356,94,yes,94
728,314,110,no,110
184,206,81,yes,81
582,144,105,no,105
534,148,105,no,105
686,486,60,yes,60
532,546,104,no,104
318,564,119,no,119
560,142,78,no,78
570,532,118,no,118
728,334,100,no,100
118,92,63,yes,63
752,72,92,no,92
216,216,106,no,106
160,490,68,yes,68
392,204,115,no,115
746,100,75,no,75
286,332,70,no,70
114,336,70,no,70
28,198,78,yes,78
708,668,89,no,89
340,170,115,no,115
602,536,111,no,111
254,340,105,no,105
396,170,105,no,105
130,362,119,no,119
576,552,118,no,118
496,358,102,no,102
712,96,105,no,105
378,178,84,no,84
566,176,70,no,70
300,354,115,no,115
134,342,90,no,90
372,200,69,no,69
224,192,90,no,90
358,158,103,no,103
390,150,105,no,105
342,194,79,no,79
716,70,119,no,119
92,334,93,no,93
492,380,82,no,82
710,496,71,no,71
576,512,89,no,89
448,686,70,yes,70
104,74,83,no,83
732,266,116,no,116
418,8,73,no,73
586,172,116,no,116
186,180,87,no,87
164,194,78,no,78
356,550,102,no,102
614,418,44,yes,44
700,302,90,no,90
464,342,75,no,75
188,478,65,no,65
146,88,61,no,61
36,94,29,yes,29
764,348,62,no,62
246,60,59,no,59
556,572,53,no,53
266,84,42,no,42
132,110,37,no,37
192,224,50,no,50
498,42,27,no,27
656,444,34,no,34
130,74,42,no,42
312,532,69,no,69
736,56,68,no,68
160,468,36,no,36
280,70,27,no,27
780,76,62,no,62
688,508,33,no,33
708,462,29,no,29
120,380,40,no,40
262,104,30,no,30
210,238,37,no,37
68,200,39,no,39
