x,y,r (pixel),is_circle,r (um)
680,188,93,yes,93
766,350,86,yes,86
730,564,119,yes,119
390,512,85,no,85
376,306,100,no,100
492,182,70,yes,70
674,28,58,yes,58
380,532,102,yes,102
782,332,80,no,80
584,84,61,yes,61
806,110,44,yes,44
394,296,108,no,108
144,456,103,yes,103
184,260,73,yes,73
350,524,127,no,127
378,72,72,yes,72
696,174,87,no,87
410,496,105,no,105
750,552,130,no,130
708,546,139,no,139
624,392,64,yes,64
282,168,46,yes,46
438,508,135,no,135
356,288,112,no,112
392,322,122,no,122
704,194,117,no,117
358,84,82,no,82
292,186,74,no,74
494,406,56,yes,56
392,548,120,no,120
166,430,117,no,117
660,296,40,yes,40
120,468,117,no,117
236,594,62,yes,62
808,204,39,yes,39
380,340,139,no,139
668,166,106,no,106
546,300,62,no,62
372,500,100,no,100
510,168,66,no,66
202,250,82,no,82
586,578,38,yes,38
500,552,30,yes,30
522,146,87,no,87
786,356,61,no,61
704,570,96,no,96
404,176,28,yes,28
262,502,40,yes,40
100,336,24,yes,24
712,598,79,no,79
260,568,66,no,66
98,478,49,no,49
486,162,50,no,50
404,346,54,no,54
414,554,50,no,50
