x,y,r (pixel),is_circle,r (um)
568,530,56,yes,56
208,324,70,yes,70
268,172,49,yes,49
400,234,55,yes,55
380,448,47,yes,47
132,428,54,yes,54
716,634,54,yes,54
54,230,41,yes,41
394,544,47,yes,47
608,100,58,yes,58
214,78,57,yes,57
96,518,51,yes,51
390,346,57,yes,57
200,220,34,yes,34
556,346,49,yes,49
664,186,48,yes,48
286,532,56,yes,56
766,398,54,yes,54
336,98,45,yes,45
124,268,37,yes,37
418,50,49,yes,49
604,262,48,yes,48
538,432,41,yes,41
406,138,34,yes,34
712,470,39,yes,39
300,372,44,yes,44
504,266,50,yes,50
236,436,49,yes,49
150,596,44,yes,44
664,544,41,yes,41
410,628,38,yes,38
480,580,43,yes,43
736,22,56,yes,56
550,186,39,yes,39
472,490,48,yes,48
654,340,46,yes,46
736,304,48,yes,48
190,516,42,yes,42
812,114,33,yes,33
482,114,43,yes,43
132,126,44,yes,44
822,506,63,yes,63
456,404,38,yes,38
614,412,36,yes,36
642,476,31,yes,31
76,638,29,yes,29
758,168,41,yes,41
732,98,29,yes,29
102,50,48,yes,48
474,186,31,yes,31
792,238,37,yes,37
348,168,32,yes,32
292,32,31,yes,31
320,250,30,yes,30
52,392,36,yes,36
104,338,43,no,43
496,42,29,yes,29
84,580,28,yes,28
356,596,27,yes,27
294,614,33,yes,33
230,594,37,yes,37
738,536,32,yes,32
474,336,32,yes,32
640,608,34,yes,34
136,204,31,yes,31
118,414,53,no,53
818,614,48,yes,48
678,256,28,yes,28
832,314,52,yes,52
196,154,26,yes,26
726,226,27,yes,27
572,614,30,yes,30
50,164,24,yes,24
120,144,52,no,52
318,310,29,yes,29
260,244,26,yes,26
512,670,46,yes,46
10,576,50,yes,50
68,116,27,yes,27
678,416,25,yes,25
98,170,20,yes,20
190,634,28,yes,28
130,600,40,no,40
152,74,19,yes,19
698,374,22,yes,22
542,72,28,no,28
