x,y,r (pixel),is_circle,r (um)
622,162,112,yes,112
372,152,116,yes,116
782,282,75,yes,75
172,276,95,yes,95
642,362,71,yes,71
602,162,132,no,132
356,166,136,no,136
640,172,130,no,130
396,162,135,no,135
336,420,101,yes,101
202,564,80,yes,80
378,132,154,no,154
186,90,89,yes,89
656,158,156,no,156
742,46,49,yes,49
596,600,58,yes,58
722,520,105,yes,105
352,186,163,no,163
584,484,56,yes,56
494,308,71,yes,71
608,140,141,no,141
842,76,61,yes,61
168,422,75,no,75
500,432,41,yes,41
560,466,75,no,75
64,516,81,no,81
