x,y,r (pixel),is_circle,r (um)
308,530,128,yes,128
152,114,97,yes,97
728,214,113,yes,113
536,296,90,yes,90
718,564,93,yes,93
222,302,104,yes,104
540,488,92,yes,92
342,134,91,yes,91
22,228,80,yes,80
686,394,83,yes,83
716,198,116,yes,116
744,230,143,no,143
560,506,124,no,124
500,146,66,yes,66
334,522,145,no,145
602,46,80,yes,80
550,312,110,no,110
456,14,72,yes,72
442,374,41,yes,41
154,442,63,yes,63
384,280,63,yes,63
312,552,106,no,106
402,294,84,no,84
232,282,89,no,89
156,94,79,no,79
380,130,105,no,105
72,528,51,yes,51
202,302,118,no,118
358,148,79,no,79
176,542,43,yes,43
348,106,113,no,113
324,366,44,yes,44
524,278,113,no,113
722,544,114,no,114
52,616,28,no,28
172,114,85,no,85
76,548,71,no,71
472,612,44,no,44
732,178,82,no,82
