x,y,r (pixel),is_circle,r (um)
482,314,87,yes,87
642,450,99,yes,99
480,126,88,yes,88
716,614,82,yes,82
208,244,78,yes,78
292,96,76,yes,76
784,40,51,yes,51
436,514,93,yes,93
766,204,53,yes,53
180,580,77,yes,77
576,608,62,yes,62
320,370,68,yes,68
658,112,79,yes,79
142,98,64,yes,64
628,254,54,yes,54
60,326,54,yes,54
164,592,92,no,92
172,414,69,no,69
730,310,48,yes,48
456,306,113,no,113
634,430,122,no,122
76,206,49,yes,49
350,222,64,yes,64
626,464,118,no,118
316,640,70,yes,70
280,484,46,yes,46
504,134,98,no,98
824,404,70,yes,70
634,110,111,no,111
46,500,61,yes,61
448,494,112,no,112
634,142,130,no,130
416,502,128,no,128
496,106,101,no,101
272,90,95,no,95
190,260,101,no,101
300,366,89,no,89
402,36,36,yes,36
668,94,91,no,91
768,498,42,yes,42
418,522,112,no,112
462,112,109,no,109
472,290,113,no,113
180,390,93,no,93
152,416,89,no,89
366,206,73,no,73
288,74,56,no,56
318,350,54,no,54
186,600,112,no,112
196,226,102,no,102
652,468,81,no,81
752,220,73,no,73
10,34,68,yes,68
808,298,25,yes,25
272,110,101,no,101
648,90,58,no,58
760,184,82,no,82
714,592,50,no,50
494,330,68,no,68
12,134,39,yes,39
428,482,65,no,65
202,558,92,no,92
570,60,26,yes,26
816,382,50,no,50
708,308,66,no,66
32,650,55,no,55
220,262,61,no,61
174,556,54,no,54
764,88,14,yes,14
670,130,58,no,58
468,142,68,no,68
616,238,45,no,45
734,600,60,no,60
124,108,44,no,44
464,330,64,no,64
60,304,36,no,36
560,474,16,no,16
