x,y,r (pixel),is_circle,r (um)
184,274,97,yes,97
660,170,102,yes,102
476,100,100,yes,100
308,452,70,yes,70
448,546,100,yes,100
144,448,81,yes,81
654,492,114,yes,114
472,540,100,no,100
120,128,64,yes,64
274,60,107,yes,107
498,288,99,yes,99
244,570,54,yes,54
354,214,74,yes,74
66,212,42,yes,42
574,610,50,yes,50
460,88,100,no,100
312,330,53,yes,53
126,458,98,no,98
108,628,82,yes,82
774,356,66,yes,66
200,260,100,no,100
786,234,54,yes,54
68,312,42,yes,42
528,420,42,yes,42
642,158,102,no,102
524,288,108,no,108
502,92,114,no,114
514,306,119,no,119
662,466,122,no,122
692,162,117,no,117
164,440,100,no,100
798,354,78,no,78
756,606,59,yes,59
396,362,42,yes,42
806,236,73,no,73
490,532,120,no,120
452,412,33,yes,33
128,616,87,no,87
844,472,80,yes,80
630,26,46,yes,46
300,422,99,no,99
338,442,96,no,96
142,134,80,no,80
662,310,58,yes,58
40,506,43,yes,43
740,48,50,no,50
32,390,41,yes,41
714,48,47,yes,47
