x,y,r (pixel),is_circle,r (um)
704,258,149,yes,149
302,126,98,yes,98
730,586,118,yes,118
118,672,124,yes,124
452,252,83,yes,83
274,554,51,yes,51
524,454,95,yes,95
254,416,78,yes,78
118,112,66,yes,66
402,552,58,yes,58
466,62,60,yes,60
702,238,131,no,131
488,462,182,no,182
282,418,180,no,180
684,272,173,no,173
574,596,40,yes,40
656,264,195,no,195
90,286,45,yes,45
710,596,139,no,139
702,282,129,no,129
278,124,121,no,121
486,492,149,no,149
532,474,130,no,130
122,472,49,no,49
738,250,182,no,182
350,446,167,no,167
206,264,58,yes,58
394,372,51,yes,51
148,354,32,yes,32
684,248,166,no,166
552,442,117,no,117
726,270,199,no,199
252,436,165,no,165
266,152,143,no,143
330,120,125,no,125
222,410,108,no,108
210,386,164,no,164
512,474,142,no,142
442,224,125,no,125
426,272,115,no,115
222,436,113,no,113
548,142,43,yes,43
470,232,100,no,100
456,278,122,no,122
654,284,205,no,205
748,598,138,no,138
736,228,169,no,169
270,388,93,no,93
248,368,125,no,125
320,140,121,no,121
698,206,168,no,168
716,218,146,no,146
454,298,142,no,142
530,432,116,no,116
300,402,126,no,126
410,570,90,no,90
130,94,85,no,85
536,496,152,no,152
278,438,111,no,111
762,224,190,no,190
480,252,98,no,98
10,204,59,yes,59
296,382,130,no,130
288,168,135,no,135
624,108,34,yes,34
460,214,126,no,126
304,106,113,no,113
378,544,87,no,87
682,218,167,no,167
496,672,57,no,57
506,446,115,no,115
310,168,164,no,164
270,186,154,no,154
142,122,111,no,111
436,198,128,no,128
292,144,122,no,122
282,576,74,no,74
136,454,63,no,63
276,366,113,no,113
554,468,110,no,110
142,492,75,no,75
414,530,68,no,68
524,410,126,no,126
226,236,89,no,89
88,314,82,no,82
164,126,111,no,111
726,312,157,no,157
126,654,104,no,104
208,284,91,no,91
320,316,27,yes,27
352,258,28,yes,28
78,388,32,yes,32
288,534,76,no,76
230,256,82,no,82
404,354,72,no,72
830,432,47,yes,47
102,468,73,no,73
186,264,64,no,64
244,398,60,no,60
164,336,48,no,48
760,576,128,no,128
380,392,72,no,72
2,498,52,yes,52
208,14,36,yes,36
422,552,73,no,73
264,316,28,yes,28
372,360,69,no,69
590,46,56,no,56
110,88,46,no,46
110,280,58,no,58
522,136,46,no,46
478,86,35,no,35
516,500,74,no,74
410,386,72,no,72
690,612,70,no,70
602,64,43,no,43
100,132,58,no,58
114,300,54,no,54
188,506,35,no,35
636,370,14,yes,14
56,436,29,no,29
96,374,48,no,48
562,614,33,no,33
