x,y,r (pixel),is_circle,r (um)
288,296,128,no,128
318,578,124,no,124
548,408,143,no,143
662,140,190,yes,190
648,154,210,no,210
262,318,168,yes,168
518,426,136,no,136
678,156,212,no,212
536,590,78,yes,78
32,476,127,yes,127
252,300,161,no,161
520,394,128,no,128
338,566,102,yes,102
284,322,179,no,179
224,298,192,no,192
692,134,169,no,169
622,160,235,no,235
568,390,169,no,169
326,338,186,no,186
544,442,146,no,146
296,574,137,no,137
242,318,168,no,168
542,462,166,no,166
640,134,205,no,205
664,206,240,no,240
238,276,197,no,197
708,148,242,no,242
304,346,176,no,176
500,386,143,no,143
504,412,140,no,140
242,340,162,no,162
314,304,157,no,157
266,276,182,no,182
694,174,193,no,193
378,598,148,no,148
356,578,119,no,119
352,16,134,yes,134
650,178,202,no,202
216,278,201,no,201
664,120,206,no,206
46,460,107,no,107
184,130,55,yes,55
508,444,157,no,157
306,322,148,no,148
308,554,137,no,137
44,496,143,no,143
670,184,182,no,182
154,652,68,yes,68
604,102,246,no,246
298,374,188,no,188
332,616,159,no,159
378,560,133,no,133
308,276,101,no,101
356,42,140,no,140
338,594,81,no,81
532,374,132,no,132
566,426,126,no,126
282,542,132,no,132
318,362,93,no,93
348,548,83,no,83
204,504,35,yes,35
20,182,99,no,99
342,360,105,no,105
686,210,128,no,128
438,302,49,no,49
556,580,81,no,81
358,600,84,no,84
42,518,124,no,124
344,322,119,no,119
530,568,47,no,47
236,598,69,no,69
542,614,42,no,42
54,22,45,yes,45
172,642,56,no,56
480,396,87,no,87
218,580,45,no,45
276,436,26,no,26
676,266,14,no,14
