x,y,r (pixel),is_circle,r (um)
206,224,74,yes,74
532,420,75,yes,75
420,106,95,yes,95
390,132,128,no,128
544,270,61,yes,61
648,86,44,yes,44
676,208,64,yes,64
242,90,54,yes,54
418,316,61,yes,61
454,122,120,no,120
234,514,69,yes,69
664,614,61,yes,61
146,434,50,yes,50
562,114,47,yes,47
210,360,51,yes,51
64,80,42,yes,42
98,326,60,yes,60
792,352,55,yes,55
402,434,56,yes,56
740,108,44,yes,44
314,362,53,yes,53
642,332,57,yes,57
136,124,39,yes,39
310,162,43,yes,43
822,74,44,yes,44
314,446,38,yes,38
214,242,93,no,93
130,594,60,yes,60
436,86,94,no,94
726,470,64,yes,64
812,226,61,yes,61
580,24,45,yes,45
262,298,30,yes,30
476,544,76,yes,76
458,92,131,no,131
450,550,94,no,94
642,416,34,yes,34
184,218,95,no,95
330,250,48,yes,48
788,558,44,yes,44
258,512,94,no,94
562,434,108,no,108
36,392,31,yes,31
400,220,33,yes,33
726,284,33,yes,33
340,574,51,yes,51
318,8,48,yes,48
384,506,36,yes,36
580,190,30,yes,30
120,324,83,no,83
502,182,37,yes,37
440,316,63,no,63
62,484,63,no,63
116,608,61,no,61
240,620,46,yes,46
412,126,75,no,75
154,36,42,yes,42
532,394,83,no,83
664,72,54,no,54
220,208,69,no,69
144,578,79,no,79
564,602,48,no,48
800,242,52,no,52
714,530,19,yes,19
796,120,18,yes,18
422,432,58,no,58
472,582,58,no,58
230,362,54,no,54
598,514,49,no,49
