x,y,r (pixel),is_circle,r (um)
538,294,191,yes,191
560,278,164,no,164
560,300,222,no,222
512,640,146,yes,146
532,322,217,no,217
596,302,203,no,203
518,288,208,no,208
526,262,215,no,215
582,284,180,no,180
506,322,234,no,234
794,530,158,yes,158
462,260,258,no,258
618,326,235,no,235
822,530,143,no,143
518,346,244,no,244
618,298,210,no,210
478,312,311,no,311
480,248,247,no,247
582,318,246,no,246
502,258,224,no,224
492,656,169,no,169
528,364,256,no,256
576,262,200,no,200
516,236,258,no,258
548,226,246,no,246
490,292,291,no,291
548,334,222,no,222
442,266,272,no,272
480,270,269,no,269
562,404,280,no,280
452,330,284,no,284
450,244,275,no,275
552,364,251,no,251
568,340,241,no,241
200,638,119,no,119
546,262,210,no,210
802,502,108,no,108
592,248,200,no,200
174,652,147,yes,147
638,342,260,no,260
394,6,128,yes,128
608,270,195,no,195
464,292,290,no,290
600,336,235,no,235
388,30,110,no,110
616,242,170,no,170
186,670,161,no,161
586,354,116,no,116
512,662,190,no,190
618,210,208,no,208
640,248,155,no,155
242,378,42,yes,42
780,512,152,no,152
598,376,131,no,131
640,270,175,no,175
570,378,108,no,108
634,310,169,no,169
778,546,137,no,137
582,400,104,no,104
618,358,136,no,136
556,244,131,no,131
604,398,118,no,118
474,636,141,no,141
658,320,124,no,124
550,386,96,no,96
682,346,71,no,71
764,16,112,no,112
646,366,100,no,100
352,498,77,no,77
600,420,72,no,72
434,622,62,no,62
658,344,77,no,77
412,606,40,no,40
