x,y,r (pixel),is_circle,r (um)
130,230,99,no,149.49
140,374,98,no,147.98
250,192,99,no,149.49
152,400,99,no,149.49
276,326,97,no,146.47
168,116,80,no,120.8
242,210,99,no,149.49
164,436,93,no,140.43
168,376,88,no,132.88
152,494,77,no,116.27
272,220,69,no,104.19
128,206,88,no,132.88
390,168,81,no,122.31
372,186,84,no,126.84
228,184,90,no,135.9
88,594,83,no,125.33
290,202,93,no,140.43
242,330,78,no,117.78
400,148,78,no,117.78
366,158,56,yes,84.56
152,354,80,no,120.8
154,530,74,no,111.74
436,340,47,yes,70.97
122,546,70,no,105.7
274,362,58,no,87.58
188,520,62,no,93.62
68,550,87,no,131.37
262,98,74,no,111.74
152,164,64,no,96.64
558,76,34,yes,51.34
406,326,70,no,105.7
304,96,60,no,90.6
396,228,60,no,90.6
284,106,53,no,80.03
192,594,52,no,78.52
94,426,62,no,93.62
318,416,48,no,72.48
64,300,52,no,78.52
264,342,53,no,80.03
152,38,37,yes,55.87
380,122,62,no,93.62
132,158,69,no,104.19
176,480,54,no,81.54
126,440,51,no,77.01
198,560,50,no,75.5
248,450,58,no,87.58
262,428,48,no,72.48
116,250,44,no,66.44
116,630,52,no,78.52
186,452,50,no,75.5
374,268,49,no,73.99
356,298,48,no,72.48
62,126,62,no,93.62
374,226,58,no,87.58
78,394,42,no,63.42
46,478,46,yes,69.46
52,452,52,no,78.52
274,82,52,no,78.52
106,154,37,no,55.87
340,50,48,no,72.48
78,374,40,no,60.4
502,104,34,yes,51.34
222,394,38,no,57.38
418,298,50,no,75.5
176,276,38,no,57.38
206,330,46,no,69.46
112,88,44,no,66.44
40,118,40,yes,60.4
140,566,30,yes,45.3
182,182,56,no,84.56
200,482,42,no,63.42
474,232,29,yes,43.79
348,136,53,no,80.03
174,612,38,no,57.38
140,324,37,no,55.87
446,134,37,no,55.87
218,116,40,no,60.4
320,446,37,no,55.87
424,234,39,no,58.89
92,350,38,no,57.38
154,274,37,no,55.87
328,332,29,no,43.79
90,214,24,yes,36.24
424,64,55,no,83.05
270,196,44,no,66.44
148,206,38,no,57.38
172,44,46,no,69.46
114,68,42,no,63.42
208,608,40,no,60.4
114,488,36,no,54.36
432,314,46,no,69.46
154,636,38,no,57.38
200,308,33,no,49.83
362,48,43,no,64.93
190,222,36,no,54.36
486,172,22,no,33.22
72,274,34,no,51.34
214,76,32,no,48.32
354,252,38,no,57.38
14,258,38,no,57.38
402,280,18,no,27.18
98,380,35,no,52.85
36,302,34,no,51.34
332,94,29,no,43.79
44,550,46,no,69.46
184,326,36,no,54.36
608,56,26,no,39.26
270,502,25,no,37.75
230,266,30,no,45.3
50,354,25,no,37.75
292,274,36,no,54.36
102,296,30,no,45.3
82,56,27,no,40.77
272,144,32,no,48.32
122,138,38,no,57.38
238,532,27,no,40.77
116,584,33,no,49.83
170,256,29,no,43.79
214,522,25,no,37.75
88,192,27,no,40.77
176,164,33,no,49.83
376,298,29,no,43.79
22,218,23,no,34.73
464,46,39,no,58.89
484,92,34,no,51.34
70,424,29,no,43.79
112,526,27,no,40.77
28,322,27,no,40.77
208,288,25,no,37.75
230,460,23,no,34.73
164,84,19,no,28.69
176,658,28,no,42.28
314,316,23,no,34.73
210,454,19,no,28.69
50,590,27,no,40.77
120,346,24,no,36.24
174,296,20,no,30.2
340,402,24,no,36.24
108,652,23,no,34.73
300,392,20,no,30.2
38,372,17,no,25.67
334,428,27,no,40.77
68,342,22,no,33.22
308,360,21,no,31.71
462,272,16,no,24.16
