x,y,r (pixel),is_circle,r (um)
518,264,82,yes,82
76,308,76,yes,76
266,486,53,yes,53
302,326,92,yes,92
730,46,56,yes,56
752,164,59,yes,59
376,184,67,yes,67
634,156,58,yes,58
606,564,56,yes,56
172,202,68,yes,68
492,122,55,yes,55
394,534,58,yes,58
288,104,52,yes,52
38,202,36,yes,36
184,84,45,yes,45
368,406,34,yes,34
314,308,114,no,114
376,42,41,yes,41
496,260,96,no,96
78,120,56,yes,56
192,346,38,yes,38
192,204,88,no,88
86,102,75,no,75
850,86,68,yes,68
628,58,34,yes,34
148,464,33,yes,33
280,200,34,yes,34
514,106,108,no,108
100,296,102,no,102
790,506,26,yes,26
120,392,34,yes,34
264,100,80,no,80
284,346,111,no,111
532,244,93,no,93
640,132,88,no,88
550,226,82,no,82
196,558,45,yes,45
552,38,35,yes,35
698,296,27,yes,27
404,156,75,no,75
396,202,77,no,77
416,340,28,yes,28
540,266,83,no,83
112,100,63,no,63
128,10,46,yes,46
184,184,47,no,47
762,146,50,no,50
436,266,22,yes,22
464,20,36,yes,36
394,176,54,no,54
316,78,63,no,63
84,284,43,no,43
560,166,18,yes,18
54,550,17,yes,17
312,664,26,yes,26
178,570,40,no,40
442,204,18,yes,18
470,344,17,yes,17
396,514,37,no,37
510,286,46,no,46
96,320,45,no,45
26,16,40,yes,40
654,166,37,no,37
456,302,17,yes,17
394,34,45,no,45
100,122,36,no,36
204,78,38,no,38
708,64,29,no,29
46,410,10,yes,10
