x,y,r (pixel),is_circle,r (um)
402,302,39,yes,39
536,70,40,yes,40
718,294,37,yes,37
434,138,44,yes,44
172,220,55,yes,55
452,48,48,yes,48
796,276,34,yes,34
614,364,32,yes,32
850,46,46,yes,46
302,304,45,yes,45
488,218,34,yes,34
778,470,24,yes,24
194,60,50,yes,50
286,48,48,yes,48
56,118,46,yes,46
138,360,40,yes,40
72,212,49,yes,49
332,218,41,yes,41
344,132,43,yes,43
216,140,31,yes,31
632,180,26,yes,26
140,604,41,yes,41
260,194,38,yes,38
368,54,32,yes,32
272,116,23,yes,23
788,222,19,yes,19
776,56,23,yes,23
180,408,29,yes,29
350,606,26,yes,26
420,444,30,yes,30
830,156,32,yes,32
502,396,22,yes,22
138,110,25,yes,25
498,592,22,yes,22
242,352,32,yes,32
210,554,28,yes,28
40,416,25,yes,25
274,396,21,yes,21
80,124,58,no,58
676,350,17,yes,17
706,28,26,yes,26
376,252,17,yes,17
782,94,17,yes,17
348,362,16,yes,16
112,154,23,yes,23
166,148,17,yes,17
82,96,49,no,49
642,308,16,yes,16
368,404,15,yes,15
510,16,19,yes,19
102,262,18,yes,18
520,120,11,yes,11
820,622,9,yes,9
166,284,11,yes,11
