x,y,r (pixel),is_circle,r (um)
750,380,82,yes,241.9
264,232,59,yes,174.05
126,342,58,yes,171.10000000000002
198,122,70,yes,206.5
108,454,50,yes,147.5
572,416,65,yes,191.75
74,120,56,yes,165.20000000000002
520,208,60,yes,177.0
368,146,67,yes,197.65
480,84,56,yes,165.20000000000002
596,110,56,yes,165.20000000000002
322,390,52,yes,153.4
240,338,50,yes,147.5
718,92,63,yes,185.85000000000002
360,252,39,yes,115.05000000000001
294,66,40,yes,118.0
532,314,44,yes,129.8
192,422,43,yes,126.85000000000001
668,184,44,yes,129.8
78,220,41,yes,120.95
758,358,90,no,265.5
416,330,59,yes,174.05
408,420,37,yes,109.15
162,248,42,yes,123.9
264,450,39,yes,115.05000000000001
792,224,60,yes,177.0
496,202,80,no,236.0
614,260,52,yes,153.4
54,288,36,yes,106.2
2,26,55,yes,162.25
304,308,31,yes,91.45
432,228,36,yes,106.2
20,380,49,yes,144.55
244,238,78,no,230.10000000000002
556,404,73,no,215.35000000000002
408,30,38,yes,112.10000000000001
470,66,63,no,185.85000000000002
706,256,39,yes,115.05000000000001
796,58,29,yes,85.55000000000001
646,358,32,yes,94.4
822,124,42,yes,123.9
400,316,68,no,200.60000000000002
484,418,33,yes,97.35000000000001
522,454,20,yes,59.0
384,160,88,no,259.6
486,356,26,yes,76.7
598,336,27,yes,79.65
476,264,27,yes,79.65
136,176,33,yes,97.35000000000001
674,306,26,yes,76.7
634,12,50,yes,147.5
584,434,44,no,129.8
552,28,31,yes,91.45
730,162,31,yes,91.45
598,186,29,yes,85.55000000000001
812,288,22,yes,64.9
788,244,38,no,112.10000000000001
82,26,36,yes,106.2
532,224,43,no,126.85000000000001
