x,y,r (pixel),is_circle,r (um)
508,180,48,yes,48
336,130,50,yes,50
124,80,40,yes,40
398,418,56,yes,56
722,102,46,yes,46
586,90,40,yes,40
108,318,56,yes,56
570,308,45,yes,45
232,530,58,yes,58
108,224,38,yes,38
612,510,39,yes,39
224,172,56,yes,56
752,400,45,yes,45
668,302,36,yes,36
380,310,33,yes,33
338,500,39,yes,39
296,380,51,yes,51
478,502,50,yes,50
56,618,43,yes,43
724,220,71,no,71
660,434,42,yes,42
392,602,48,yes,48
476,284,42,yes,42
264,296,41,yes,41
406,218,47,yes,47
502,370,39,yes,39
758,306,40,yes,40
202,348,39,yes,39
814,116,38,yes,38
798,182,27,yes,27
310,646,29,yes,29
62,176,30,yes,30
148,616,54,yes,54
668,32,32,yes,32
774,542,36,yes,36
148,394,30,yes,30
444,42,30,yes,30
730,480,32,yes,32
710,604,50,yes,50
486,600,38,yes,38
314,220,37,yes,37
182,260,23,yes,23
704,214,66,no,66
602,596,44,yes,44
822,628,43,yes,43
308,578,39,yes,39
10,114,37,yes,37
558,438,43,yes,43
114,538,29,yes,29
314,390,60,no,60
504,90,38,yes,38
608,370,30,yes,30
410,90,25,yes,25
766,380,70,no,70
80,122,24,yes,24
112,456,42,no,42
796,464,33,yes,33
66,386,33,yes,33
248,620,32,yes,32
540,242,25,yes,25
26,274,39,yes,39
644,656,28,yes,28
162,448,25,yes,25
650,110,21,yes,21
804,348,21,yes,21
66,510,54,no,54
826,250,38,yes,38
548,648,32,yes,32
442,344,25,yes,25
162,498,23,yes,23
420,400,65,no,65
230,10,38,yes,38
250,520,66,no,66
250,68,24,yes,24
542,548,32,yes,32
404,524,25,yes,25
182,106,25,yes,25
168,214,24,yes,24
354,52,19,yes,19
526,350,48,no,48
282,464,20,yes,20
250,432,28,yes,28
252,234,21,yes,21
672,146,17,yes,17
412,584,40,no,40
680,522,33,no,33
452,672,41,yes,41
766,596,20,yes,20
236,388,21,yes,21
810,410,20,yes,20
594,654,17,yes,17
848,382,27,yes,27
166,144,16,yes,16
206,432,19,yes,19
356,246,18,yes,18
50,432,20,yes,20
140,164,14,yes,14
336,428,22,yes,22
832,558,19,yes,19
538,486,18,yes,18
200,398,16,yes,16
352,116,43,no,43
456,96,15,yes,15
652,342,12,yes,12
130,318,40,no,40
412,476,22,yes,22
158,598,34,no,34
822,308,17,yes,17
568,12,18,yes,18
844,512,28,yes,28
108,642,22,yes,22
240,158,37,no,37
414,432,31,no,31
