x,y,r (pixel),is_circle,r (um)
408,278,161,yes,161
458,642,182,no,182
792,384,252,yes,252
440,654,204,yes,204
172,448,140,yes,140
426,254,134,no,134
186,430,118,no,118
426,292,182,no,182
168,656,78,yes,78
420,662,224,no,224
368,276,196,no,196
402,302,137,no,137
460,622,163,no,163
450,266,157,no,157
388,276,177,no,177
396,254,165,no,165
444,302,204,no,204
808,368,274,no,274
184,464,160,no,160
808,332,192,no,192
804,400,270,no,270
414,324,204,no,204
842,346,314,no,314
398,220,219,no,219
788,360,254,no,254
444,224,190,no,190
798,304,162,no,162
412,238,168,no,168
152,444,154,no,154
342,244,220,no,220
212,448,141,no,141
828,374,289,no,289
460,316,224,no,224
454,244,209,no,209
466,278,176,no,176
774,376,231,no,231
376,246,183,no,183
438,334,88,no,88
374,216,214,no,214
160,422,156,no,156
424,614,192,no,192
844,430,320,no,320
396,198,197,no,197
824,464,323,no,323
202,418,110,no,110
358,230,206,no,206
138,470,179,no,179
142,408,172,no,172
468,258,167,no,167
796,482,349,no,349
422,536,147,no,147
236,444,144,no,144
706,400,165,no,165
210,468,159,no,159
422,638,194,no,194
404,602,169,no,169
418,216,97,no,97
476,634,182,no,182
358,256,128,no,128
460,336,84,no,84
186,402,90,no,90
488,278,156,no,156
708,308,196,no,196
656,394,135,no,135
434,568,116,no,116
790,450,233,no,233
688,412,144,no,144
602,54,106,no,106
600,398,94,no,94
468,364,62,no,62
478,296,85,no,85
592,100,97,no,97
186,486,92,no,92
790,270,128,no,128
220,430,84,no,84
480,320,72,no,72
602,30,102,no,102
446,356,66,no,66
582,358,62,no,62
170,102,136,no,136
316,522,51,no,51
750,314,130,no,130
736,294,111,no,111
208,92,85,no,85
268,450,46,no,46
672,18,54,no,54
616,374,88,no,88
202,512,60,no,60
504,336,43,no,43
364,610,74,no,74
