x,y,r (pixel),is_circle,r (um)
774,346,34,yes,34
362,368,22,yes,22
764,602,35,yes,35
666,534,32,yes,32
572,448,29,yes,29
502,612,22,yes,22
192,448,32,yes,32
496,568,26,yes,26
454,526,26,yes,26
580,360,26,yes,26
210,336,34,yes,34
576,508,27,yes,27
400,544,27,yes,27
634,582,25,yes,25
72,596,24,yes,24
252,282,24,yes,24
684,438,33,yes,33
88,494,32,yes,32
716,352,30,yes,30
380,492,27,yes,27
142,294,25,yes,25
76,218,34,yes,34
216,650,33,no,33
550,586,32,yes,32
296,258,27,yes,27
624,438,27,yes,27
54,294,19,yes,19
760,538,29,yes,29
446,650,26,yes,26
634,378,26,yes,26
718,172,22,yes,22
588,624,25,yes,25
342,552,29,yes,29
636,628,24,yes,24
356,328,22,yes,22
306,460,26,yes,26
822,142,25,yes,25
434,40,19,yes,19
198,152,19,yes,19
418,596,34,no,34
140,482,28,yes,28
722,642,27,yes,27
98,658,25,yes,25
750,464,25,yes,25
806,632,22,yes,22
674,598,22,yes,22
490,154,22,yes,22
798,536,16,yes,16
664,200,27,yes,27
360,210,24,yes,24
506,514,24,yes,24
648,478,22,yes,22
680,52,22,yes,22
610,540,20,yes,20
292,550,17,yes,17
302,66,44,yes,44
312,126,27,yes,27
512,118,27,yes,27
408,216,25,yes,25
738,404,32,yes,32
262,490,27,yes,27
656,332,22,yes,22
582,238,29,yes,29
42,644,29,yes,29
92,26,27,yes,27
190,548,25,yes,25
300,306,24,yes,24
740,312,20,yes,20
446,354,22,yes,22
708,570,21,yes,21
628,258,18,yes,18
602,308,35,yes,35
160,380,26,yes,26
158,244,25,yes,25
364,128,24,yes,24
158,28,23,yes,23
240,160,23,yes,23
612,662,20,yes,20
712,130,19,yes,19
416,382,29,yes,29
68,542,27,yes,27
32,468,26,yes,26
338,280,22,yes,22
136,430,27,yes,27
442,298,22,yes,22
174,624,22,yes,22
70,448,20,yes,20
532,430,15,yes,15
434,480,24,yes,24
678,104,22,yes,22
336,488,19,yes,19
522,662,16,yes,16
400,440,29,yes,29
464,120,26,yes,26
104,540,24,no,24
288,414,24,yes,24
756,44,16,yes,16
316,178,27,yes,27
398,660,24,yes,24
758,86,23,yes,23
78,378,18,yes,18
778,122,18,yes,18
380,254,27,yes,27
280,618,23,yes,23
406,102,23,yes,23
148,560,20,yes,20
28,576,25,yes,25
148,596,18,yes,18
490,656,18,yes,18
216,516,16,yes,16
590,106,13,yes,13
704,488,24,yes,24
320,632,22,yes,22
260,326,20,yes,20
370,404,20,yes,20
226,118,23,yes,23
758,204,20,yes,20
498,374,19,yes,19
66,408,16,yes,16
108,454,13,yes,13
166,186,29,yes,29
754,276,26,no,26
396,54,24,yes,24
212,260,22,yes,22
186,92,20,yes,20
810,504,20,yes,20
658,290,20,yes,20
454,570,19,yes,19
724,64,19,yes,19
718,98,17,yes,17
714,28,22,yes,22
46,110,22,yes,22
692,308,19,yes,19
264,442,17,yes,17
676,642,23,yes,23
88,98,21,yes,21
594,402,20,yes,20
592,50,17,yes,17
476,490,18,yes,18
250,238,18,yes,18
800,564,13,yes,13
64,66,24,yes,24
334,400,23,yes,23
438,78,19,yes,19
416,264,17,yes,17
296,582,14,yes,14
150,654,22,yes,22
542,630,20,yes,20
154,334,19,yes,19
778,490,19,yes,19
696,388,16,yes,16
338,94,19,yes,19
574,548,17,yes,17
244,524,16,yes,16
336,662,16,yes,16
424,326,15,yes,15
766,170,15,yes,15
738,498,12,yes,12
116,588,18,yes,18
606,84,15,yes,15
706,604,14,yes,14
548,84,22,yes,22
412,634,12,yes,12
