x,y,r (pixel),is_circle,r (um)
744,532,105,yes,105
414,322,82,yes,82
88,284,84,yes,84
388,500,80,yes,80
712,316,98,yes,98
554,596,87,yes,87
254,210,100,yes,100
546,422,80,yes,80
236,584,73,yes,73
94,480,91,yes,91
252,388,75,yes,75
508,176,71,yes,71
388,58,83,yes,83
570,286,53,yes,53
452,300,119,no,119
108,114,72,yes,72
272,196,99,no,99
256,368,106,no,106
642,168,60,yes,60
594,50,63,yes,63
538,610,113,no,113
274,220,108,no,108
412,640,49,yes,49
428,306,118,no,118
220,58,49,yes,49
576,404,95,no,95
796,138,80,yes,80
748,512,127,no,127
730,300,96,no,96
368,510,106,no,106
706,298,105,no,105
94,654,70,yes,70
234,398,102,no,102
724,334,108,no,108
764,536,93,no,93
848,682,74,yes,74
390,520,101,no,101
218,594,93,no,93
660,420,44,yes,44
104,296,103,no,103
236,564,93,no,93
126,122,78,no,78
244,46,64,no,64
694,66,36,yes,36
126,102,94,no,94
662,154,87,no,87
564,434,92,no,92
78,494,87,no,87
846,384,52,no,52
396,310,62,no,62
556,620,108,no,108
80,466,83,no,83
68,274,63,no,63
236,378,56,no,56
810,156,72,no,72
530,408,50,no,50
