x,y,r (pixel),is_circle,r (um)
508,248,120,yes,120
362,516,139,yes,139
364,494,124,no,124
688,458,114,yes,114
384,520,155,no,155
334,512,159,no,159
666,446,136,no,136
342,530,166,no,166
658,484,160,no,160
390,486,219,no,219
706,446,172,no,172
492,236,139,no,139
422,560,209,no,209
374,542,173,no,173
402,534,215,no,215
346,486,204,no,204
520,266,136,no,136
326,492,174,no,174
682,484,170,no,170
122,178,241,yes,241
718,468,147,no,147
710,406,207,no,207
492,266,142,no,142
536,254,151,no,151
350,548,165,no,165
638,470,163,no,163
518,208,207,no,207
340,462,195,no,195
416,486,195,no,195
670,466,130,no,130
688,432,101,no,101
362,474,150,no,150
734,480,205,no,205
544,272,169,no,169
418,506,162,no,162
326,556,197,no,197
310,514,181,no,181
536,232,130,no,130
400,556,194,no,194
364,570,189,no,189
476,224,160,no,160
386,466,159,no,159
572,266,185,no,185
724,428,195,no,195
420,526,172,no,172
642,444,158,no,158
116,150,252,no,252
464,254,185,no,185
310,534,146,no,146
430,444,170,no,170
304,554,127,no,127
392,444,148,no,148
678,412,79,no,79
274,546,98,no,98
428,464,141,no,141
282,584,93,no,93
560,250,100,no,100
656,428,114,no,114
494,208,87,no,87
440,524,116,no,116
452,540,114,no,114
544,214,77,no,77
308,578,115,no,115
260,568,84,no,84
542,558,63,no,63
462,274,128,no,128
474,202,70,no,70
438,500,110,no,110
292,522,114,no,114
642,504,86,no,86
566,572,53,no,53
542,578,42,no,42
454,230,66,no,66
462,514,85,no,85
466,488,75,no,75
568,488,55,no,55
632,610,39,no,39
800,196,36,no,36
672,216,48,no,48
452,462,61,no,61
