x,y,r (pixel),is_circle,r (um)
414,176,211,yes,211
454,578,196,yes,196
798,190,177,yes,177
474,584,217,no,217
396,164,232,no,232
436,174,230,no,230
430,152,241,no,241
468,544,160,no,160
824,178,168,no,168
374,160,248,no,248
494,592,238,no,238
454,148,259,no,259
804,168,198,no,198
486,200,286,no,286
390,140,254,no,254
782,206,154,no,154
366,140,270,no,270
2,248,208,yes,208
424,196,189,no,189
392,184,233,no,233
472,564,179,no,179
460,180,254,no,254
444,212,165,no,165
408,148,220,no,220
444,556,175,no,175
464,202,155,no,155
480,132,131,no,131
