x,y,r (pixel),is_circle,r (um)
774,542,50,yes,50
664,428,60,yes,60
768,316,49,yes,49
126,188,62,yes,62
476,190,99,no,99
308,526,84,yes,84
466,96,94,no,94
548,94,92,no,92
466,344,64,yes,64
458,210,76,no,76
666,326,43,yes,43
492,228,60,yes,60
112,394,99,no,99
456,326,84,no,84
134,426,82,no,82
260,220,76,no,76
520,460,50,yes,50
584,80,81,no,81
258,362,99,no,99
282,322,90,no,90
314,162,76,no,76
446,96,72,no,72
212,112,99,no,99
178,88,86,no,86
462,242,93,no,93
102,176,88,no,88
202,84,83,no,83
126,588,97,no,97
230,96,83,no,83
112,428,77,no,77
356,270,74,no,74
290,538,88,no,88
440,74,62,no,62
644,192,51,yes,51
442,360,91,no,91
290,344,66,no,66
234,116,85,no,85
328,530,85,no,85
618,172,93,no,93
690,516,34,yes,34
544,64,68,no,68
248,314,86,no,86
562,264,81,no,81
262,332,77,no,77
398,430,77,no,77
494,582,40,yes,40
324,72,70,no,70
110,454,86,no,86
492,346,83,no,83
400,452,72,no,72
140,404,70,no,70
432,308,62,no,62
164,270,40,yes,40
232,410,70,no,70
686,56,44,yes,44
210,612,72,no,72
360,426,70,no,70
62,570,46,yes,46
194,124,88,no,88
640,414,87,no,87
852,182,80,yes,80
100,198,70,no,70
358,82,62,no,62
294,168,49,yes,49
320,182,63,no,63
248,244,40,yes,40
308,550,97,no,97
586,278,53,yes,53
236,432,46,yes,46
90,426,72,no,72
566,650,28,yes,28
482,314,70,no,70
480,210,65,no,65
458,60,62,no,62
98,70,46,no,46
92,298,39,yes,39
118,206,70,no,70
114,60,58,no,58
644,304,50,no,50
568,594,31,yes,31
388,624,60,no,60
762,456,35,yes,35
678,310,62,no,62
790,34,51,yes,51
162,586,75,no,75
570,66,54,no,54
342,286,50,no,50
584,256,50,no,50
340,94,54,no,54
622,520,35,yes,35
506,444,56,no,56
550,156,43,no,43
738,194,42,yes,42
384,268,51,no,51
696,656,45,yes,45
570,374,55,no,55
710,256,32,yes,32
664,44,56,no,56
346,368,50,no,50
340,50,49,no,49
198,634,50,no,50
474,562,50,no,50
648,102,41,no,41
180,330,38,no,38
350,388,32,yes,32
86,646,36,no,36
728,102,28,yes,28
786,302,52,no,52
18,172,38,yes,38
356,220,37,no,37
142,272,49,no,49
572,152,46,no,46
378,230,38,no,38
540,524,27,yes,27
758,528,48,no,48
334,246,33,no,33
158,508,32,yes,32
202,330,39,no,39
822,648,62,yes,62
772,40,40,no,40
48,166,36,no,36
796,100,28,yes,28
512,26,31,yes,31
358,154,34,no,34
564,170,32,yes,32
500,136,29,yes,29
342,330,28,yes,28
606,350,17,yes,17
712,180,53,no,53
66,330,48,no,48
44,486,31,no,31
76,128,23,yes,23
422,192,22,yes,22
748,302,55,no,55
362,600,50,no,50
402,138,32,no,32
418,78,42,no,42
780,522,42,no,42
418,436,43,no,43
550,580,40,no,40
548,382,39,no,39
128,334,33,no,33
768,134,29,no,29
308,420,28,yes,28
184,366,27,no,27
318,234,23,yes,23
456,144,42,yes,42
454,550,28,yes,28
24,100,27,yes,27
126,116,25,no,25
368,116,25,yes,25
266,34,21,yes,21
60,658,32,no,32
410,240,29,no,29
424,270,21,no,21
500,202,44,no,44
406,180,27,no,27
506,640,18,yes,18
686,36,33,no,33
162,180,27,no,27
604,134,25,no,25
396,322,18,yes,18
644,586,21,yes,21
262,622,22,yes,22
664,244,17,yes,17
668,408,40,no,40
224,292,37,no,37
382,304,25,no,25
444,34,32,no,32
316,502,47,no,47
10,276,37,no,37
202,166,16,yes,16
402,408,37,no,37
62,106,23,no,23
320,292,21,no,21
362,42,32,no,32
474,584,32,no,32
98,132,23,no,23
340,192,17,no,17
294,276,16,yes,16
102,516,21,yes,21
218,642,38,no,38
144,576,35,yes,35
28,260,28,no,28
316,660,20,no,20
368,344,17,no,17
776,396,16,yes,16
578,332,15,yes,15
422,626,27,no,27
502,470,25,no,25
