x,y,r (pixel),is_circle,r (um)
406,148,83,yes,83
642,592,93,yes,93
234,186,81,yes,81
500,496,73,yes,73
388,390,78,yes,78
214,354,93,yes,93
538,342,82,yes,82
72,272,65,yes,65
760,414,98,yes,98
164,498,57,yes,57
288,44,55,yes,55
376,532,58,yes,58
678,126,56,yes,56
74,606,72,yes,72
462,662,97,yes,97
658,266,58,yes,58
560,184,66,yes,66
256,638,102,yes,102
616,444,54,yes,54
276,478,53,yes,53
662,586,105,no,105
126,52,94,yes,94
802,222,101,yes,101
330,258,49,yes,49
786,412,108,no,108
800,40,83,yes,83
570,38,86,yes,86
436,268,45,yes,45
468,58,34,yes,34
746,432,121,no,121
194,348,105,no,105
802,202,79,no,79
274,626,103,no,103
426,148,102,no,102
232,164,92,no,92
540,322,92,no,92
32,156,59,yes,59
650,350,34,yes,34
384,146,96,no,96
256,172,93,no,93
146,48,101,no,101
10,430,106,yes,106
690,30,34,yes,34
636,568,91,no,91
758,392,80,no,80
26,66,22,yes,22
396,124,65,no,65
