x,y,r (pixel),is_circle,r (um)
594,292,48,yes,48
734,344,54,yes,54
304,484,47,yes,47
402,398,48,yes,48
200,516,52,yes,52
758,568,53,yes,53
696,480,43,yes,43
142,406,43,yes,43
220,334,60,yes,60
564,402,60,yes,60
546,124,54,yes,54
800,456,65,yes,65
726,248,42,yes,42
604,484,36,yes,36
522,500,52,yes,52
390,192,51,yes,51
370,634,46,yes,46
218,126,52,yes,52
118,156,57,yes,57
448,586,47,yes,47
538,224,43,yes,43
442,96,51,yes,51
276,228,51,yes,51
816,194,27,yes,27
530,580,30,yes,30
152,236,46,yes,46
292,396,39,yes,39
766,168,40,yes,40
488,298,47,yes,47
568,672,67,yes,67
358,292,53,yes,53
646,356,29,yes,29
318,136,38,yes,38
432,476,39,yes,39
376,528,38,yes,38
476,372,32,yes,32
644,564,47,yes,47
116,482,30,yes,30
312,570,39,yes,39
800,252,33,yes,33
584,44,31,yes,31
288,52,42,yes,42
104,336,42,yes,42
776,96,29,yes,29
686,402,28,yes,28
136,640,34,yes,34
386,412,72,no,72
474,176,37,yes,37
682,174,37,yes,37
606,186,36,yes,36
100,542,34,yes,34
584,538,24,yes,24
34,502,43,no,43
424,322,25,yes,25
52,124,24,yes,24
798,308,22,yes,22
478,658,28,yes,28
492,432,27,yes,27
266,530,22,yes,22
186,180,28,yes,28
842,568,35,yes,35
690,618,30,yes,30
462,232,26,yes,26
246,440,26,yes,26
216,54,24,yes,24
430,270,27,yes,27
336,80,20,yes,20
80,400,23,yes,23
650,650,22,yes,22
662,220,21,yes,21
340,224,20,yes,20
640,426,25,yes,25
754,44,21,yes,21
116,66,26,yes,26
112,594,22,yes,22
304,334,16,yes,16
584,586,20,yes,20
374,72,15,yes,15
376,462,21,yes,21
156,88,18,yes,18
52,166,28,no,28
162,460,22,yes,22
460,520,20,yes,20
154,584,24,no,24
376,116,17,yes,17
304,624,22,yes,22
