x,y,r (pixel),is_circle,r (um)
336,310,292,yes,292
338,286,268,no,268
678,472,139,yes,139
306,296,291,no,291
358,270,244,no,244
358,248,221,no,221
356,356,340,no,340
364,304,313,no,313
684,452,112,no,112
348,328,311,no,311
338,266,248,no,248
292,310,310,no,310
656,472,145,no,145
380,282,261,no,261
336,346,263,no,263
404,276,360,no,360
346,228,200,no,200
666,490,119,no,119
318,274,273,no,273
706,450,174,no,174
392,318,292,no,292
378,260,212,no,212
326,246,226,no,226
708,484,96,no,96
684,498,121,no,121
314,222,172,no,172
646,502,141,no,141
660,444,105,no,105
296,250,248,no,248
314,200,156,no,156
280,198,131,no,131
290,218,147,no,147
