x,y,r (pixel),is_circle,r (um)
638,154,94,yes,94
462,512,91,yes,91
312,448,76,yes,76
444,344,94,yes,94
348,564,51,yes,51
100,116,115,no,115
428,152,101,no,101
102,92,90,no,90
184,246,116,no,116
314,422,104,no,104
606,332,105,no,105
208,238,78,yes,78
640,132,115,no,115
230,232,108,no,108
392,162,103,no,103
436,176,75,no,75
664,504,86,yes,86
146,430,119,no,119
396,186,97,no,97
624,342,96,yes,96
218,90,89,no,89
74,88,78,no,78
810,552,71,yes,71
194,108,85,no,85
336,70,46,yes,46
138,462,111,no,111
794,300,93,yes,93
412,170,59,yes,59
160,466,84,yes,84
444,318,62,no,62
760,138,80,no,80
100,300,58,yes,58
312,146,63,no,63
198,216,79,no,79
218,114,78,no,78
534,230,50,yes,50
422,328,95,no,95
562,598,48,yes,48
46,200,40,yes,40
454,362,89,no,89
238,106,63,no,63
616,314,64,no,64
442,512,101,no,101
294,434,87,no,87
470,484,63,no,63
262,346,43,no,43
138,626,48,yes,48
56,386,32,no,32
700,32,39,yes,39
770,420,58,yes,58
660,140,81,no,81
780,146,61,yes,61
330,338,38,yes,38
564,578,77,no,77
158,622,69,no,69
512,216,51,no,51
290,146,52,no,52
560,434,30,yes,30
532,210,30,no,30
316,74,53,no,53
260,546,52,yes,52
330,244,44,yes,44
614,24,31,yes,31
668,478,61,no,61
688,240,46,no,46
528,144,35,yes,35
638,110,42,no,42
168,150,21,yes,21
180,338,33,yes,33
394,18,22,yes,22
266,34,23,yes,23
328,276,58,no,58
80,296,56,yes,56
106,552,33,yes,33
102,72,38,no,38
144,606,42,no,42
304,166,30,no,30
92,278,46,no,46
264,286,29,yes,29
250,526,34,no,34
198,16,27,yes,27
62,22,16,yes,16
764,160,30,no,30
