x,y,r (pixel),is_circle,r (um)
174,306,101,yes,101
590,336,174,yes,174
494,54,114,yes,114
100,522,118,yes,118
392,546,110,yes,110
364,226,80,yes,80
294,78,61,yes,61
574,350,174,no,174
572,378,220,no,220
654,386,220,no,220
620,374,191,no,191
696,76,62,yes,62
290,366,43,yes,43
620,344,174,no,174
628,392,205,no,205
38,92,126,yes,126
760,480,80,yes,80
646,366,236,no,236
554,400,247,no,247
578,410,249,no,249
810,188,86,yes,86
606,318,173,no,173
590,388,226,no,226
594,358,166,no,166
370,532,152,no,152
662,564,57,yes,57
672,370,231,no,231
544,312,218,no,218
632,324,161,no,161
568,304,213,no,213
612,424,237,no,237
638,412,218,no,218
538,378,220,no,220
476,42,135,no,135
656,348,237,no,237
552,342,189,no,189
364,506,178,no,178
334,518,166,no,166
548,650,64,yes,64
394,360,61,yes,61
120,512,86,no,86
416,526,140,no,140
174,286,101,no,101
566,326,194,no,194
212,322,126,no,126
588,306,123,no,123
144,496,163,no,163
420,550,135,no,135
152,314,125,no,125
388,504,170,no,170
590,428,236,no,236
390,198,108,no,108
198,292,102,no,102
238,626,54,no,54
206,268,150,no,150
368,554,135,no,135
396,566,121,no,121
616,296,182,no,182
386,234,122,no,122
342,542,178,no,178
652,310,182,no,182
346,216,100,no,100
350,570,158,no,158
756,596,50,yes,50
234,262,147,no,147
698,558,126,no,126
194,336,134,no,134
220,288,129,no,129
774,458,80,no,80
244,280,154,no,154
782,494,107,no,107
152,276,138,no,138
178,266,142,no,142
368,198,120,no,120
512,66,105,no,105
742,456,109,no,109
128,540,142,no,142
452,38,170,no,170
152,526,158,no,158
162,336,150,no,150
442,578,164,no,164
314,78,73,no,73
250,604,70,no,70
694,638,32,yes,32
550,24,200,no,200
206,248,146,no,146
236,312,142,no,142
108,546,97,no,97
394,526,95,no,95
80,516,127,no,127
676,548,57,no,57
322,202,128,no,128
362,246,103,no,103
560,508,48,yes,48
412,184,127,no,127
238,338,111,no,111
378,582,99,no,99
666,584,84,no,84
646,584,76,no,76
84,536,128,no,128
594,286,125,no,125
194,314,94,no,94
828,168,107,no,107
716,80,66,no,66
518,36,121,no,121
528,652,85,no,85
566,528,41,no,41
558,364,108,no,108
308,376,63,no,63
410,506,111,no,111
832,194,103,no,103
794,460,90,no,90
686,574,72,no,72
608,396,93,no,93
410,230,82,no,82
566,638,74,no,74
772,580,54,no,54
116,490,94,no,94
664,530,82,no,82
638,558,72,no,72
302,58,70,no,70
810,158,127,no,127
790,200,65,no,65
266,616,69,no,69
308,342,58,no,58
234,468,73,no,73
90,496,82,no,82
552,280,81,no,81
714,632,52,no,52
626,278,106,no,106
340,244,50,no,50
278,90,52,no,52
300,432,16,no,16
466,66,64,no,64
746,496,58,no,58
818,212,61,no,61
402,586,68,no,68
268,440,63,no,63
232,434,62,no,62
714,60,51,no,51
254,474,53,no,53
540,530,27,no,27
736,478,58,no,58
140,334,59,no,59
574,492,27,no,27
576,548,27,no,27
