x,y,r (pixel),is_circle,r (um)
430,552,106,yes,106
596,370,63,yes,63
500,118,89,yes,89
182,100,83,yes,83
332,204,103,yes,103
678,232,71,yes,71
796,346,61,yes,61
134,432,82,yes,82
660,516,64,yes,64
334,388,83,yes,83
288,542,109,no,109
270,552,80,yes,80
302,184,140,no,140
40,290,96,yes,96
340,170,110,no,110
332,226,121,no,121
302,164,144,no,144
308,388,111,no,111
308,204,120,no,120
438,530,83,no,83
258,534,102,no,102
194,124,110,no,110
354,200,81,no,81
20,56,69,yes,69
204,96,61,no,61
180,394,109,no,109
514,102,68,no,68
324,158,125,no,125
488,140,109,no,109
290,562,106,no,106
186,78,62,no,62
306,408,114,no,114
360,182,93,no,93
150,420,65,no,65
306,526,131,no,131
164,110,102,no,102
450,546,86,no,86
834,118,47,yes,47
374,198,96,no,96
336,364,98,no,98
96,112,54,no,54
356,158,113,no,113
374,218,121,no,121
352,398,96,no,96
380,150,114,no,114
64,280,70,no,70
248,558,101,no,101
228,82,81,no,81
352,242,130,no,130
492,100,98,no,98
812,626,43,no,43
124,554,44,no,44
692,214,50,no,50
460,566,116,no,116
344,8,80,yes,80
330,410,101,no,101
322,184,80,no,80
262,578,104,no,104
158,440,88,no,88
244,296,40,yes,40
54,262,65,no,65
440,574,81,no,81
164,86,61,no,61
368,372,110,no,110
314,364,84,no,84
418,522,65,no,65
456,520,63,no,63
128,412,53,no,53
218,116,85,no,85
520,124,68,no,68
42,620,39,no,39
672,492,37,no,37
610,350,37,no,37
262,514,90,no,90
288,516,69,no,69
148,396,44,no,44
670,212,52,no,52
368,10,67,no,67
128,324,25,yes,25
40,52,51,no,51
806,326,36,no,36
784,324,37,no,37
370,416,72,no,72
810,420,24,yes,24
140,538,55,no,55
728,296,12,yes,12
698,234,51,no,51
208,74,49,no,49
584,354,38,no,38
678,528,36,no,36
114,440,59,no,59
510,144,60,no,60
164,66,39,no,39
652,498,44,no,44
258,272,44,no,44
478,116,54,no,54
838,182,26,yes,26
92,90,34,no,34
62,600,35,no,35
516,80,45,no,45
656,238,36,no,36
614,382,34,no,34
