x,y,r (pixel),is_circle,r (um)
462,598,58,yes,58
456,262,48,yes,48
324,376,46,yes,46
408,160,43,yes,43
676,488,64,yes,64
176,474,44,yes,44
388,316,41,yes,41
472,354,46,yes,46
398,504,39,yes,39
578,386,54,yes,54
456,68,62,yes,62
242,414,45,yes,45
766,398,53,yes,53
644,300,53,yes,53
608,164,51,yes,51
290,102,99,no,99
736,620,53,yes,53
470,450,49,yes,49
544,292,46,yes,46
94,402,52,yes,52
550,526,53,yes,53
254,324,43,yes,43
674,384,41,yes,41
372,238,42,yes,42
500,176,50,yes,50
696,476,68,no,68
270,226,57,yes,57
698,210,54,yes,54
294,546,53,yes,53
606,74,41,yes,41
740,124,43,yes,43
770,530,44,yes,44
378,572,36,yes,36
682,70,35,yes,35
166,336,45,yes,45
776,278,39,yes,39
114,212,83,no,83
808,190,43,yes,43
636,584,42,no,42
332,462,41,yes,41
142,210,95,no,95
834,470,50,yes,50
150,80,48,yes,48
784,386,58,no,58
472,248,67,no,67
486,436,53,no,53
76,106,29,no,29
86,468,25,yes,25
202,150,41,yes,41
722,330,30,yes,30
256,480,28,yes,28
400,388,33,yes,33
474,56,64,no,64
560,278,51,no,51
364,644,44,no,44
222,66,28,yes,28
66,564,28,yes,28
174,394,21,yes,21
460,578,67,no,67
368,90,35,yes,35
556,112,27,yes,27
318,304,26,yes,26
540,58,28,yes,28
286,210,76,no,76
518,166,55,no,55
838,586,46,yes,46
136,144,39,no,39
598,456,23,yes,23
268,30,31,yes,31
480,514,21,yes,21
548,506,50,no,50
58,220,38,no,38
244,612,57,no,57
810,648,28,yes,28
802,68,30,yes,30
104,326,26,yes,26
226,530,24,yes,24
298,614,23,yes,23
552,608,29,yes,29
756,462,21,yes,21
386,440,21,yes,21
844,300,33,no,33
204,206,22,yes,22
388,32,23,yes,23
88,168,21,yes,21
104,632,34,yes,34
602,232,30,no,30
154,556,42,yes,42
746,56,31,no,31
432,140,46,no,46
346,166,28,yes,28
672,466,43,no,43
684,140,19,yes,19
816,120,29,yes,29
