x,y,r (pixel),is_circle,r (um)
630,356,132,yes,132
614,314,229,no,229
602,294,229,no,229
594,318,224,no,224
594,368,196,no,196
254,458,225,no,225
548,392,200,no,200
570,384,212,no,212
650,370,155,no,155
274,398,103,yes,103
324,194,75,yes,75
240,186,184,no,184
648,336,157,no,157
436,296,53,yes,53
630,300,220,no,220
562,272,217,no,217
620,376,167,no,167
578,348,212,no,212
516,538,61,yes,61
580,298,229,no,229
592,404,205,no,205
630,426,222,no,222
714,488,50,yes,50
614,410,210,no,210
568,328,188,no,188
566,408,224,no,224
220,64,65,yes,65
528,206,164,no,164
286,374,128,no,128
662,352,185,no,185
156,204,65,yes,65
288,414,157,no,157
666,664,109,yes,109
270,444,190,no,190
668,318,184,no,184
624,332,145,no,145
592,262,192,no,192
682,374,182,no,182
730,206,62,yes,62
296,472,192,no,192
256,382,148,no,148
620,152,58,yes,58
368,570,72,yes,72
608,352,172,no,172
438,422,52,yes,52
684,302,164,no,164
634,394,150,no,150
264,422,145,no,145
100,506,69,yes,69
518,374,204,no,204
544,334,181,no,181
292,442,180,no,180
72,92,56,yes,56
378,170,169,no,169
488,182,65,no,65
242,428,164,no,164
316,396,137,no,137
224,454,185,no,185
406,208,141,no,141
406,48,68,yes,68
686,348,194,no,194
302,192,96,no,96
792,576,53,yes,53
236,396,119,no,119
648,114,85,no,85
800,302,50,yes,50
294,394,119,no,119
354,552,117,no,117
344,574,88,no,88
770,56,81,no,81
228,556,47,yes,47
356,214,134,no,134
838,452,81,yes,81
316,214,112,no,112
340,158,104,no,104
474,158,92,no,92
354,182,87,no,87
312,168,128,no,128
172,178,103,no,103
94,64,89,no,89
760,188,72,no,72
754,38,118,yes,118
472,200,102,no,102
638,134,75,no,75
114,74,72,no,72
200,54,87,no,87
386,208,125,no,125
316,372,114,no,114
524,96,42,yes,42
594,144,84,no,84
250,358,129,no,129
236,344,116,no,116
498,152,96,no,96
360,160,87,no,87
270,352,115,no,115
456,222,105,no,105
750,392,38,yes,38
238,34,119,no,119
126,200,100,no,100
388,552,95,no,95
216,400,133,no,133
96,106,85,no,85
58,356,58,no,58
194,188,105,no,105
612,128,92,no,92
736,26,124,no,124
292,354,108,no,108
662,642,88,no,88
144,610,32,yes,32
280,306,126,no,126
602,164,80,no,80
382,590,47,no,47
634,448,98,no,98
668,136,95,no,95
526,520,82,no,82
50,336,61,no,61
342,294,36,yes,36
242,74,72,no,72
136,226,85,no,85
438,34,84,no,84
496,542,79,no,79
708,368,87,no,87
78,512,87,no,87
508,196,71,no,71
460,280,57,no,57
808,564,73,no,73
820,292,70,no,70
32,186,31,no,31
386,532,93,no,93
194,212,84,no,84
646,600,84,no,84
428,54,52,no,52
216,576,68,no,68
156,316,30,yes,30
72,324,70,no,70
790,60,62,no,62
458,172,89,no,89
640,158,62,no,62
296,618,65,no,65
740,186,60,no,60
474,670,53,yes,53
612,440,89,no,89
504,522,83,no,83
74,72,42,no,42
424,280,53,no,53
780,32,106,no,106
408,562,70,no,70
588,124,70,no,70
462,258,66,no,66
816,326,33,no,33
384,44,43,no,43
92,86,61,no,61
680,502,43,no,43
362,284,36,no,36
272,520,70,no,70
320,614,47,no,47
238,264,28,yes,28
536,68,48,no,48
566,436,16,yes,16
608,462,60,no,60
652,622,66,no,66
812,584,34,no,34
146,90,40,no,40
78,368,36,no,36
294,212,60,no,60
418,32,54,no,54
178,590,47,no,47
172,302,36,no,36
750,214,35,no,35
306,238,57,no,57
172,234,55,no,55
66,658,39,no,39
358,464,36,no,36
378,324,29,no,29
686,462,12,no,12
