x,y,r (pixel),is_circle,r (um)
706,136,66,yes,66
492,394,79,yes,79
392,128,80,yes,80
110,102,74,yes,74
632,588,53,yes,53
416,506,57,yes,57
362,408,56,yes,56
250,216,70,yes,70
168,554,83,yes,83
528,96,63,yes,63
248,98,62,yes,62
702,380,38,yes,38
626,374,48,yes,48
538,512,54,yes,54
282,634,46,yes,46
722,102,101,no,101
652,278,71,yes,71
736,42,31,yes,31
818,68,53,yes,53
650,476,49,yes,49
750,222,34,yes,34
662,254,95,no,95
694,154,86,no,86
154,312,59,yes,59
376,294,68,yes,68
724,448,35,yes,35
690,124,86,no,86
510,244,71,yes,71
348,572,44,yes,44
518,222,72,no,72
82,434,50,yes,50
278,344,59,yes,59
122,82,76,no,76
464,574,32,yes,32
386,274,70,no,70
738,536,49,yes,49
608,156,46,no,46
136,208,44,yes,44
546,76,74,no,74
606,90,21,yes,21
184,418,54,yes,54
78,268,30,yes,30
302,624,70,no,70
330,554,68,no,68
518,368,92,no,92
778,642,52,yes,52
366,104,102,no,102
496,372,57,no,57
574,434,26,yes,26
414,630,53,no,53
568,310,29,yes,29
696,604,21,yes,21
510,342,86,no,86
382,394,64,no,64
308,486,41,no,41
452,22,37,yes,37
458,302,27,yes,27
646,572,55,no,55
810,460,37,yes,37
600,210,27,yes,27
102,650,34,yes,34
716,558,70,no,70
830,52,59,yes,59
318,18,45,yes,45
646,456,57,no,57
84,354,32,yes,32
534,638,50,no,50
368,564,46,no,46
632,192,15,yes,15
540,228,50,no,50
330,212,23,yes,23
676,540,17,yes,17
346,626,33,no,33
