x,y,r (pixel),is_circle,r (um)
646,282,44,yes,129.8
466,494,40,yes,118.0
166,220,52,yes,153.4
432,406,56,yes,165.20000000000002
380,490,47,yes,138.65
220,622,51,yes,150.45000000000002
656,508,48,yes,141.60000000000002
264,296,61,yes,179.95000000000002
660,190,56,yes,165.20000000000002
76,544,54,yes,159.3
774,344,42,yes,123.9
226,52,49,yes,144.55
738,266,51,yes,150.45000000000002
328,192,56,yes,165.20000000000002
76,124,46,yes,135.70000000000002
514,128,57,yes,168.15
434,184,47,yes,138.65
154,374,46,yes,135.70000000000002
96,440,44,yes,129.8
368,332,45,yes,132.75
502,234,40,yes,118.0
336,590,63,yes,185.85000000000002
94,290,56,yes,165.20000000000002
574,378,32,yes,94.4
638,606,52,yes,153.4
574,38,55,yes,162.25
766,172,46,yes,135.70000000000002
526,438,44,yes,129.8
464,308,44,yes,129.8
708,560,34,yes,100.30000000000001
326,84,54,yes,159.3
164,114,39,yes,115.05000000000001
132,620,38,yes,112.10000000000001
540,606,46,yes,135.70000000000002
122,36,54,yes,159.3
162,496,44,yes,129.8
652,370,47,yes,138.65
602,130,34,yes,100.30000000000001
512,362,30,yes,88.5
552,300,47,yes,138.65
662,104,31,yes,91.45
734,638,46,yes,135.70000000000002
342,416,39,yes,115.05000000000001
202,614,62,no,182.9
290,372,29,yes,85.55000000000001
252,130,34,yes,100.30000000000001
590,542,29,yes,85.55000000000001
304,504,31,yes,91.45
408,656,37,yes,109.15
792,430,44,yes,129.8
724,108,29,yes,85.55000000000001
440,580,62,no,182.9
254,442,51,yes,150.45000000000002
674,34,44,yes,129.8
580,220,37,yes,109.15
432,102,36,yes,106.2
406,256,34,yes,100.30000000000001
44,54,32,yes,94.4
680,436,27,yes,79.65
210,544,26,yes,76.7
12,398,50,yes,147.5
622,438,30,yes,88.5
464,36,42,yes,123.9
80,304,47,no,138.65
720,392,31,yes,91.45
710,326,25,yes,73.75
236,506,22,yes,64.9
86,208,36,yes,106.2
246,194,33,yes,97.35000000000001
132,162,22,yes,64.9
262,550,32,yes,94.4
176,430,24,yes,70.80000000000001
798,286,22,yes,64.9
350,660,15,yes,44.25
84,366,29,yes,85.55000000000001
152,558,30,yes,88.5
712,640,45,no,132.75
