x,y,r (pixel),is_circle,r (um)
368,542,208,no,208
352,560,256,yes,256
344,34,251,no,251
326,22,272,no,272
320,574,248,no,248
382,560,228,no,228
320,548,232,no,232
338,604,269,no,269
364,514,181,no,181
340,540,234,no,234
658,308,116,no,116
642,320,165,no,165
342,584,253,no,253
644,342,145,no,145
364,590,280,no,280
352,54,268,yes,268
386,534,188,no,188
316,618,285,no,285
384,510,172,no,172
618,316,146,no,146
402,564,248,no,248
378,614,268,no,268
320,518,205,no,205
352,636,291,no,291
296,552,281,no,281
340,470,320,no,320
374,52,216,no,216
318,594,266,no,266
622,344,163,no,163
394,598,259,no,259
340,514,169,no,169
358,616,282,no,282
418,608,324,no,324
300,580,309,no,309
408,628,333,no,333
306,638,305,no,305
382,580,238,no,238
670,340,162,no,162
450,624,379,no,379
332,80,262,no,262
408,542,173,no,173
280,588,297,no,297
402,522,168,no,168
634,296,142,yes,142
614,288,161,no,161
416,648,355,no,355
370,494,162,no,162
680,308,152,no,152
664,286,126,no,126
440,512,218,no,218
272,606,304,no,304
280,566,284,no,284
346,490,194,no,194
296,606,302,no,302
296,518,189,no,189
324,494,189,no,189
428,552,181,no,181
412,582,264,no,264
466,488,196,no,196
414,494,190,no,190
288,494,172,no,172
366,70,209,no,209
272,518,177,no,177
636,274,102,no,102
428,530,176,no,176
376,640,276,no,276
610,266,178,no,178
460,536,147,no,147
184,504,183,no,183
244,528,155,no,155
608,378,184,no,184
394,476,164,no,164
380,164,189,no,189
594,336,142,no,142
296,166,260,no,260
240,502,141,no,141
362,470,138,no,138
442,568,182,no,182
260,496,151,no,151
628,250,77,no,77
282,536,195,no,195
396,70,188,no,188
460,596,185,no,185
394,452,115,no,115
630,370,138,no,138
310,476,153,no,153
436,594,209,no,209
206,508,112,no,112
488,562,120,no,120
792,546,138,no,138
228,556,127,no,127
482,542,127,no,127
82,482,82,no,82
382,92,184,no,184
248,478,130,no,130
690,330,77,no,77
266,550,181,no,181
506,574,145,no,145
472,514,130,no,130
218,526,126,no,126
462,566,117,no,117
822,590,220,no,220
686,360,131,no,131
424,474,118,no,118
198,482,95,no,95
656,268,118,no,118
180,334,81,no,81
252,572,198,no,198
368,446,114,no,114
712,300,65,no,65
648,246,71,no,71
522,592,91,no,91
218,490,105,no,105
158,336,91,no,91
188,240,112,no,112
502,542,110,no,110
92,424,52,no,52
480,582,102,no,102
58,496,60,no,60
494,502,104,no,104
188,526,100,no,100
274,462,85,no,85
158,472,56,no,56
800,350,48,no,48
438,76,148,no,148
178,482,76,no,76
250,444,56,no,56
254,422,43,no,43
486,616,163,no,163
402,432,93,no,93
268,400,36,no,36
440,458,96,no,96
604,244,58,no,58
158,448,43,no,43
326,452,111,no,111
630,228,58,no,58
616,470,58,no,58
780,346,53,no,53
196,384,32,no,32
228,442,78,no,78
78,452,54,no,54
54,520,51,no,51
502,146,104,no,104
420,452,101,no,101
338,420,84,no,84
530,516,88,no,88
158,298,81,no,81
526,490,71,no,71
490,332,50,no,50
496,598,75,no,75
14,370,65,no,65
414,216,128,no,128
506,626,58,no,58
536,372,56,no,56
290,388,34,no,34
180,286,73,no,73
64,466,48,no,48
