x,y,r (pixel),is_circle,r (um)
436,124,80,yes,80
152,90,72,yes,72
468,142,105,no,105
156,264,114,no,114
402,106,118,no,118
474,266,105,no,105
340,228,59,yes,59
196,542,93,no,93
626,278,105,no,105
186,518,83,no,83
460,306,105,no,105
320,220,78,no,78
172,532,75,no,75
174,98,97,no,97
128,80,81,no,81
314,464,69,no,69
454,112,101,no,101
128,258,94,no,94
436,100,97,no,97
312,344,57,yes,57
342,570,113,no,113
186,270,97,no,97
312,566,93,no,93
146,66,92,no,92
514,312,57,no,57
336,76,42,no,42
66,474,60,no,60
154,400,56,no,56
438,386,61,no,61
58,338,56,no,56
180,394,51,no,51
570,116,73,no,73
334,466,66,no,66
410,380,63,no,63
276,18,41,yes,41
644,102,87,no,87
226,190,51,no,51
686,80,46,yes,46
646,590,69,no,69
314,70,46,no,46
562,236,43,no,43
634,178,37,yes,37
182,76,75,no,75
464,460,36,no,36
548,146,47,no,47
426,296,52,no,52
500,522,46,no,46
222,624,43,no,43
580,198,22,yes,22
204,458,33,yes,33
164,374,50,yes,50
84,388,24,yes,24
332,46,33,no,33
610,396,29,yes,29
578,138,49,no,49
550,410,33,no,33
272,398,43,no,43
446,448,40,no,40
134,482,28,no,28
266,96,26,no,26
152,460,23,no,23
794,70,40,no,40
710,146,30,yes,30
500,246,25,yes,25
54,402,26,yes,26
42,56,24,yes,24
88,600,32,no,32
