x,y,r (pixel),is_circle,r (um)
404,230,160,yes,160
428,218,187,no,187
568,430,128,no,128
460,200,222,no,222
604,448,235,no,235
398,200,160,no,160
420,244,164,no,164
376,202,181,no,181
102,166,139,no,139
376,244,191,no,191
364,220,177,no,177
694,148,134,no,134
482,194,243,no,243
398,254,184,no,184
356,196,194,no,194
548,428,104,no,104
718,338,88,yes,88
716,128,164,no,164
674,130,128,no,128
422,284,218,no,218
588,408,157,no,157
424,306,220,no,220
386,222,160,no,160
428,196,209,no,209
540,448,123,no,123
400,174,194,no,194
682,198,164,no,164
198,380,96,yes,96
708,186,188,no,188
716,154,116,no,116
662,146,126,no,126
438,254,209,no,209
382,560,65,yes,65
448,274,233,no,233
674,178,177,no,177
138,180,179,no,179
528,470,148,no,148
226,352,131,no,131
588,434,106,no,106
508,480,168,no,168
830,568,69,yes,69
342,214,213,no,213
692,226,189,no,189
350,240,232,no,232
446,234,139,no,139
560,450,79,no,79
568,406,74,no,74
358,176,201,no,201
696,346,97,no,97
710,494,54,yes,54
716,214,194,no,194
92,148,156,no,156
110,190,155,yes,155
748,148,147,no,147
642,146,144,no,144
126,158,120,no,120
272,78,56,yes,56
744,338,85,no,85
572,484,162,no,162
108,222,186,no,186
454,180,153,no,153
426,176,135,no,135
524,26,75,yes,75
732,166,173,no,173
694,172,87,no,87
218,374,84,no,84
148,158,156,no,156
656,120,146,no,146
160,184,159,no,159
532,402,134,no,134
680,308,108,no,108
726,366,106,no,106
700,324,89,no,89
148,202,158,no,158
690,114,113,no,113
102,656,63,yes,63
112,140,134,no,134
626,454,103,no,103
388,140,142,no,142
584,462,124,no,124
134,130,129,no,129
298,76,80,no,80
526,426,118,no,118
216,394,91,no,91
630,570,46,no,46
654,168,118,no,118
128,206,149,no,149
170,156,143,no,143
692,504,68,no,68
726,318,58,no,58
186,358,93,no,93
396,274,126,no,126
380,158,157,no,157
406,560,64,no,64
730,486,61,no,61
632,652,39,yes,39
546,18,95,no,95
196,406,71,no,71
418,264,107,no,107
464,258,118,no,118
724,596,89,no,89
690,484,64,no,64
642,530,44,no,44
396,540,42,no,42
344,486,109,no,109
178,382,75,no,75
664,510,46,no,46
602,290,68,no,68
254,548,27,yes,27
156,120,68,no,68
618,274,63,no,63
602,480,59,no,59
554,474,59,no,59
396,578,53,no,53
848,558,72,no,72
122,648,43,no,43
282,98,36,no,36
436,156,91,no,91
584,500,43,no,43
654,382,43,no,43
414,126,53,no,53
374,14,48,no,48
812,70,42,yes,42
308,484,61,no,61
716,516,34,no,34
508,410,70,no,70
364,552,48,no,48
