x,y,r (pixel),is_circle,r (um)
570,200,49,yes,49
62,114,34,yes,34
464,398,48,yes,48
230,626,43,yes,43
570,314,48,yes,48
666,300,50,yes,50
364,560,56,yes,56
710,210,50,yes,50
502,586,43,yes,43
536,56,52,yes,52
270,236,52,yes,52
808,228,50,yes,50
198,58,46,yes,46
568,406,48,yes,48
410,202,41,yes,41
418,306,46,yes,46
498,260,44,yes,44
162,156,99,no,99
670,584,42,yes,42
146,172,99,no,99
286,332,47,yes,47
366,100,49,yes,49
154,548,45,yes,45
234,498,52,yes,52
336,406,44,yes,44
120,536,83,no,83
70,326,41,yes,41
488,172,39,yes,39
174,436,38,yes,38
86,458,34,yes,34
734,20,52,yes,52
750,288,36,yes,36
74,530,40,yes,40
766,134,38,yes,38
486,388,70,no,70
788,520,29,yes,29
692,120,40,yes,40
800,422,35,yes,35
162,288,29,yes,29
228,118,28,yes,28
148,82,64,no,64
134,100,37,yes,37
82,246,38,yes,38
256,408,38,yes,38
182,84,70,no,70
156,622,32,yes,32
208,392,58,no,58
634,14,51,yes,51
708,412,35,yes,35
486,484,28,yes,28
590,218,72,no,72
394,308,70,no,70
442,404,65,no,65
118,396,30,yes,30
282,562,34,yes,34
174,60,62,no,62
550,482,32,yes,32
824,576,40,yes,40
258,260,70,no,70
200,236,44,no,44
130,246,64,no,64
676,104,62,no,62
200,360,44,no,44
102,260,62,no,62
218,284,32,yes,32
172,408,60,no,60
478,258,58,no,58
516,56,36,no,36
140,26,24,yes,24
374,154,20,yes,20
220,176,31,yes,31
760,368,31,yes,31
548,202,64,no,64
98,392,51,no,51
78,270,46,no,46
846,114,38,yes,38
398,368,25,yes,25
470,424,70,no,70
408,284,60,no,60
82,308,52,no,52
214,612,52,no,52
180,358,40,no,40
160,336,21,yes,21
294,444,21,yes,21
62,410,21,yes,21
794,82,20,yes,20
228,334,18,yes,18
14,296,41,no,41
94,588,32,no,32
78,350,43,no,43
48,590,24,yes,24
106,52,20,yes,20
72,36,18,yes,18
228,458,51,no,51
160,268,43,no,43
174,184,23,yes,23
122,660,21,yes,21
392,608,20,yes,20
32,386,15,yes,15
730,46,52,no,52
564,224,46,no,46
78,188,20,yes,20
510,240,42,no,42
40,204,25,yes,25
456,380,44,no,44
520,438,20,yes,20
132,610,37,no,37
126,316,21,yes,21
660,162,18,yes,18
632,130,18,yes,18
538,36,34,no,34
82,372,34,no,34
120,416,32,no,32
132,346,24,no,24
208,266,32,no,32
214,304,29,no,29
114,578,29,no,29
434,596,26,no,26
336,148,17,yes,17
166,566,25,no,25
430,324,29,no,29
650,312,29,no,29
350,86,27,no,27
186,106,17,yes,17
386,246,14,yes,14
326,390,29,no,29
836,502,22,yes,22
234,476,31,no,31
198,318,18,yes,18
12,350,26,yes,26
140,534,25,no,25
746,150,25,no,25
20,558,20,yes,20
186,252,17,no,17
32,654,29,no,29
138,404,27,no,27
