x,y,r (pixel),is_circle,r (um)
400,270,98,yes,98
564,396,100,no,100
274,404,91,no,91
280,122,93,yes,93
98,556,107,yes,107
130,546,127,no,127
776,150,72,no,72
264,424,107,yes,107
302,446,141,no,141
174,254,79,yes,79
730,452,64,yes,64
410,250,82,no,82
580,410,139,no,139
404,486,62,yes,62
592,178,93,no,93
698,254,44,yes,44
838,320,82,no,82
440,104,71,yes,71
142,528,94,no,94
552,412,113,yes,113
302,108,86,no,86
198,266,105,no,105
148,556,109,no,109
120,120,67,yes,67
302,602,55,yes,55
652,524,48,no,48
430,248,101,no,101
186,238,64,no,64
718,10,78,yes,78
624,526,84,no,84
700,336,41,no,41
526,64,39,yes,39
744,436,60,no,60
36,168,37,no,37
114,534,73,no,73
700,656,69,no,69
616,168,112,no,112
118,564,106,no,106
240,522,50,no,50
792,168,104,no,104
110,400,57,yes,57
424,270,70,no,70
546,388,81,no,81
194,18,45,yes,45
318,580,55,no,55
568,512,42,yes,42
132,400,60,no,60
620,42,33,yes,33
476,174,24,yes,24
