x,y,r (pixel),is_circle,r (um)
300,82,39,yes,39
452,36,38,yes,38
180,280,39,yes,39
586,170,34,yes,34
184,36,34,yes,34
346,134,33,yes,33
388,76,39,yes,39
802,38,29,yes,29
740,58,36,yes,36
694,140,32,yes,32
816,96,31,yes,31
532,322,31,yes,31
352,248,32,yes,32
472,336,34,yes,34
230,102,32,yes,32
458,108,34,yes,34
512,194,40,yes,40
290,246,30,yes,30
200,150,26,yes,26
768,320,34,yes,34
668,80,36,yes,36
258,196,31,yes,31
204,376,31,yes,31
542,22,29,yes,29
482,282,24,yes,24
172,468,34,yes,34
686,248,30,yes,30
130,344,43,yes,43
404,286,27,yes,27
196,210,32,yes,32
244,44,28,yes,28
550,392,39,yes,39
390,190,32,yes,32
446,172,31,yes,31
318,192,32,yes,32
662,364,28,yes,28
590,308,28,yes,28
812,152,25,yes,25
266,372,34,yes,34
632,130,26,yes,26
256,302,36,yes,36
684,310,31,yes,31
630,220,28,yes,28
74,304,28,yes,28
576,104,27,yes,27
86,112,37,yes,37
420,410,37,yes,37
598,48,32,yes,32
758,124,32,yes,32
116,44,32,yes,32
646,486,31,yes,31
164,102,37,yes,37
518,552,34,yes,34
356,306,28,yes,28
484,402,32,yes,32
518,80,30,yes,30
144,192,23,yes,23
628,624,40,yes,40
792,438,34,yes,34
154,634,31,yes,31
716,360,27,yes,27
318,470,32,yes,32
786,204,32,yes,32
734,228,28,yes,28
598,442,36,yes,36
344,24,29,yes,29
194,582,34,yes,34
608,358,27,yes,27
438,240,32,yes,32
290,144,26,yes,26
692,198,25,yes,25
460,522,32,yes,32
70,252,26,yes,26
262,572,28,yes,28
404,134,26,yes,26
590,258,24,yes,24
134,538,34,yes,34
212,636,26,yes,26
308,408,22,yes,22
402,346,32,yes,32
468,588,30,yes,30
46,164,27,yes,27
26,92,25,yes,25
270,514,32,yes,32
56,54,24,yes,24
120,440,20,yes,20
566,654,34,no,34
160,408,31,no,31
768,384,31,yes,31
634,278,28,yes,28
100,604,27,yes,27
688,20,24,yes,24
40,568,28,yes,28
310,614,27,yes,27
776,260,26,yes,26
370,626,32,yes,32
290,22,21,yes,21
382,472,37,yes,37
112,480,22,yes,22
132,148,19,yes,19
362,528,27,yes,27
308,554,26,yes,26
124,252,25,yes,25
236,246,25,yes,25
50,210,21,yes,21
538,138,20,yes,20
100,208,25,yes,25
334,360,29,yes,29
256,618,19,yes,19
26,262,20,yes,20
208,324,17,yes,17
790,540,36,yes,36
738,590,32,yes,32
620,566,20,yes,20
