x,y,r (pixel),is_circle,r (um)
552,356,51,yes,51
136,452,47,yes,47
608,238,52,yes,52
772,164,60,yes,60
412,182,59,yes,59
424,56,52,yes,52
678,130,39,yes,39
520,38,35,yes,35
156,314,118,no,118
646,328,43,yes,43
582,132,48,yes,48
324,100,46,yes,46
240,30,52,yes,52
248,362,56,yes,56
134,336,56,yes,56
66,126,54,yes,54
320,444,45,yes,45
618,218,83,no,83
578,228,89,no,89
512,464,53,yes,53
428,150,105,no,105
298,592,94,no,94
70,240,56,yes,56
152,180,49,yes,49
300,202,48,yes,48
640,22,70,yes,70
774,46,51,yes,51
214,264,44,yes,44
456,440,86,no,86
638,442,27,yes,27
114,606,78,no,78
454,290,43,yes,43
306,624,45,yes,45
236,130,40,yes,40
164,90,38,yes,38
232,482,40,yes,40
338,358,30,yes,30
520,334,89,no,89
138,570,67,no,67
358,282,46,yes,46
288,284,29,yes,29
500,118,37,yes,37
296,464,74,no,74
394,572,46,yes,46
464,380,36,yes,36
256,558,30,yes,30
532,270,27,yes,27
258,380,75,no,75
124,288,89,no,89
150,350,71,no,71
168,554,41,no,41
442,194,89,no,89
176,184,69,no,69
516,200,37,yes,37
54,30,34,yes,34
82,222,66,no,66
338,454,64,no,64
320,530,31,yes,31
568,368,80,no,80
494,456,67,no,67
418,446,64,no,64
676,194,21,yes,21
92,242,63,no,63
232,248,60,no,60
788,140,56,no,56
388,652,29,yes,29
100,106,98,no,98
316,178,57,no,57
106,466,70,no,70
186,548,67,no,67
332,420,47,no,47
380,494,29,yes,29
204,418,22,yes,22
472,274,64,no,64
158,464,70,no,70
466,552,35,no,35
444,498,29,yes,29
534,444,70,no,70
410,556,54,no,54
374,260,63,no,63
414,420,53,no,53
408,162,40,no,40
86,122,56,no,56
120,584,49,no,49
46,550,38,no,38
402,346,27,yes,27
476,298,61,no,61
516,98,46,no,46
436,38,56,no,56
220,632,42,no,42
156,12,35,yes,35
186,568,63,no,63
510,444,32,no,32
60,326,30,yes,30
390,478,37,no,37
230,190,28,yes,28
562,338,62,no,62
100,206,58,no,58
266,336,48,no,48
86,626,44,no,44
172,164,48,no,48
382,394,21,yes,21
302,96,69,no,69
596,220,57,no,57
526,182,39,no,39
240,340,63,no,63
390,550,51,no,51
114,244,61,no,61
252,468,54,no,54
132,316,49,no,49
146,254,29,yes,29
442,472,52,no,52
626,36,50,no,50
72,484,24,yes,24
600,120,49,no,49
254,118,47,no,47
824,88,17,no,17
20,406,46,no,46
764,142,31,no,31
474,354,40,no,40
150,426,40,no,40
318,510,44,no,44
352,578,30,no,30
110,516,20,yes,20
350,340,33,no,33
94,606,24,no,24
124,494,34,no,34
324,604,38,no,38
468,144,24,no,24
142,298,44,no,44
180,524,37,no,37
474,222,22,yes,22
342,544,34,no,34
210,508,28,no,28
580,110,31,no,31
138,478,27,no,27
62,540,22,no,22
