x,y,r (pixel),is_circle,r (um)
110,306,72,yes,72
160,150,88,no,88
766,356,48,yes,48
360,184,99,no,99
150,558,97,no,97
192,154,78,no,78
438,294,83,no,83
694,184,90,no,90
342,590,94,no,94
430,314,80,no,80
688,412,54,no,54
168,536,60,no,60
684,598,85,no,85
196,388,70,no,70
290,334,52,no,52
704,288,46,yes,46
524,350,85,no,85
460,300,54,yes,54
760,78,85,no,85
392,106,43,yes,43
156,50,42,yes,42
100,212,34,yes,34
578,504,75,no,75
456,496,56,no,56
378,590,75,no,75
352,568,74,no,74
664,194,62,no,62
644,56,52,no,52
526,454,45,yes,45
574,368,71,no,71
416,118,62,no,62
484,136,45,yes,45
218,262,50,no,50
204,410,72,no,72
270,186,60,no,60
246,270,52,no,52
138,158,38,yes,38
316,252,37,yes,37
724,502,64,no,64
290,202,62,no,62
534,208,41,yes,41
290,114,44,no,44
622,444,62,no,62
784,224,61,no,61
200,206,46,no,46
464,516,44,yes,44
618,276,40,yes,40
162,620,42,yes,42
290,180,60,no,60
130,180,53,no,53
210,122,50,no,50
240,618,65,no,65
450,216,44,no,44
664,618,70,no,70
584,542,60,no,60
314,272,50,no,50
654,118,31,yes,31
494,630,67,yes,67
368,202,53,no,53
400,260,30,yes,30
238,292,60,no,60
618,476,53,no,53
790,524,38,yes,38
70,586,57,no,57
584,132,50,yes,50
724,120,36,yes,36
194,108,52,no,52
240,48,43,yes,43
272,632,42,no,42
100,108,42,yes,42
668,428,62,no,62
208,178,48,no,48
362,302,38,yes,38
788,444,54,no,54
374,564,56,yes,56
338,246,52,no,52
480,394,40,yes,40
274,550,51,no,51
596,202,34,yes,34
646,344,32,yes,32
764,446,46,yes,46
278,96,43,yes,43
260,524,41,yes,41
404,360,39,yes,39
790,54,53,no,53
708,426,50,no,50
682,74,22,yes,22
770,150,29,yes,29
428,164,24,yes,24
682,514,52,no,52
648,508,25,yes,25
372,122,48,no,48
308,352,56,no,56
766,498,29,no,29
802,238,43,no,43
778,466,40,no,40
390,194,43,no,43
428,446,36,yes,36
780,374,52,no,52
734,580,41,no,41
772,638,30,yes,30
94,156,23,no,23
114,168,38,no,38
216,470,34,no,34
342,128,33,no,33
176,244,22,yes,22
276,278,24,yes,24
534,266,34,yes,34
238,226,21,yes,21
412,380,36,no,36
408,30,29,yes,29
696,350,24,yes,24
374,286,25,no,25
680,232,40,no,40
134,50,35,no,35
384,86,32,no,32
574,560,46,no,46
462,624,44,no,44
762,592,38,no,38
690,488,36,no,36
600,454,36,no,36
758,260,16,no,16
76,96,29,no,29
306,556,26,yes,26
44,318,18,yes,18
172,454,29,no,29
328,146,23,yes,23
268,210,29,no,29
210,282,32,no,32
576,416,23,no,23
748,532,14,yes,14
144,398,16,yes,16
346,40,33,no,33
702,76,27,no,27
148,194,22,no,22
242,146,16,yes,16
