x,y,r (pixel),is_circle,r (um)
504,312,103,yes,103
426,512,97,yes,97
144,458,94,yes,94
306,354,103,yes,103
148,240,102,yes,102
628,182,72,yes,72
592,500,70,yes,70
476,134,76,yes,76
338,186,72,yes,72
790,144,96,yes,96
262,32,82,yes,82
606,18,102,yes,102
168,240,115,no,115
68,630,58,yes,58
328,358,115,no,115
166,452,113,no,113
446,508,114,no,114
98,92,46,yes,46
458,124,96,no,96
138,438,103,no,103
372,72,48,yes,48
484,114,100,no,100
254,604,51,yes,51
284,356,73,no,73
592,478,84,no,84
410,494,87,no,87
324,172,49,no,49
254,542,29,yes,29
