x,y,r (pixel),is_circle,r (um)
536,302,99,yes,99
166,218,67,yes,67
636,496,98,yes,98
338,534,102,yes,102
690,192,71,yes,71
272,100,91,yes,91
114,390,104,yes,104
560,88,100,yes,100
416,176,68,yes,68
710,332,70,yes,70
496,570,64,yes,64
762,580,62,yes,62
832,244,83,yes,83
378,360,66,yes,66
404,26,63,yes,63
28,226,70,yes,70
262,400,50,yes,50
294,250,68,yes,68
754,46,102,yes,102
318,528,120,no,120
4,586,105,yes,105
482,442,60,yes,60
182,524,55,yes,55
550,286,111,no,111
226,320,37,yes,37
560,310,122,no,122
254,90,90,no,90
650,670,79,yes,79
728,320,89,no,89
514,294,118,no,118
190,666,85,yes,85
106,408,104,no,104
68,72,102,yes,102
26,578,87,no,87
