x,y,r (pixel),is_circle,r (um)
524,266,121,no,121
330,148,126,no,126
310,144,125,no,125
582,438,105,no,105
252,352,121,no,121
554,426,118,no,118
304,554,128,no,128
388,196,128,no,128
726,394,121,no,121
352,162,123,no,123
94,396,56,yes,56
350,122,121,no,121
256,552,81,yes,81
468,222,51,yes,51
374,180,123,no,123
524,162,118,no,118
592,416,111,no,111
270,578,106,no,106
560,132,74,no,74
316,168,118,no,118
234,544,118,no,118
276,554,101,no,101
720,426,108,no,108
512,456,126,no,126
694,366,103,no,103
630,594,56,yes,56
286,116,101,no,101
574,382,127,no,127
162,274,116,no,116
704,114,108,no,108
136,110,95,no,95
746,388,79,no,79
254,262,70,no,70
670,270,45,yes,45
148,92,89,no,89
214,380,69,yes,69
276,530,111,no,111
536,142,50,no,50
298,514,110,no,110
218,128,56,no,56
548,452,111,no,111
388,286,48,yes,48
386,156,99,no,99
188,130,83,no,83
596,278,93,no,93
760,374,86,no,86
588,460,98,no,98
660,594,90,no,90
562,164,86,no,86
566,286,54,yes,54
736,368,89,no,89
802,228,83,yes,83
570,410,108,no,108
236,382,72,no,72
446,628,86,yes,86
716,376,84,no,84
138,190,67,no,67
736,648,47,yes,47
602,444,86,no,86
116,270,73,no,73
322,410,56,no,56
630,340,34,yes,34
676,58,113,no,113
122,82,75,no,75
136,288,70,no,70
678,180,38,yes,38
364,146,94,no,94
292,570,91,no,91
148,68,76,no,76
146,496,67,no,67
234,262,53,yes,53
422,640,118,no,118
320,322,56,no,56
168,490,89,no,89
546,472,100,no,100
476,314,46,yes,46
194,356,101,no,101
568,464,82,no,82
166,678,75,yes,75
226,362,73,no,73
268,68,66,no,66
534,120,66,no,66
530,422,96,no,96
414,408,51,yes,51
612,216,30,yes,30
382,488,42,yes,42
110,580,40,yes,40
718,568,28,yes,28
640,576,75,no,75
438,62,66,no,66
164,208,51,no,51
112,290,61,no,61
108,418,70,no,70
238,140,56,no,56
164,184,50,no,50
430,20,103,no,103
826,546,94,yes,94
494,296,62,no,62
488,212,58,no,58
692,266,51,no,51
746,412,67,no,67
466,124,47,no,47
542,552,42,yes,42
152,302,70,no,70
706,396,73,no,73
178,224,63,no,63
338,424,57,no,57
294,64,54,no,54
118,382,63,no,63
40,526,39,no,39
84,158,51,no,51
688,496,36,yes,36
814,524,101,no,101
456,606,81,no,81
428,614,73,no,73
188,194,44,no,44
114,60,66,no,66
642,614,69,no,69
458,18,66,yes,66
568,634,46,no,46
594,298,43,no,43
654,284,56,no,56
42,506,40,no,40
294,316,51,no,51
728,76,75,no,75
704,58,56,no,56
656,180,53,no,53
100,240,41,no,41
52,248,27,yes,27
650,436,40,no,40
364,54,29,yes,29
442,590,90,no,90
262,242,56,no,56
542,40,42,no,42
104,174,40,no,40
402,96,38,no,38
626,506,35,no,35
36,318,29,no,29
620,612,58,no,58
770,96,30,yes,30
828,420,23,yes,23
228,240,52,no,52
496,320,54,no,54
620,458,15,yes,15
478,614,70,no,70
198,398,46,no,46
726,138,25,yes,25
362,492,46,no,46
408,276,46,no,46
46,90,27,yes,27
844,98,35,yes,35
434,520,28,yes,28
742,432,48,no,48
108,458,42,no,42
74,452,23,yes,23
218,454,22,yes,22
488,234,38,no,38
130,586,34,no,34
92,218,34,no,34
176,572,27,yes,27
168,76,35,no,35
50,164,34,no,34
30,628,44,no,44
508,70,23,yes,23
724,298,35,no,35
168,422,32,no,32
532,224,29,no,29
658,550,29,no,29
358,552,23,yes,23
220,72,22,yes,22
290,242,42,no,42
20,162,34,no,34
152,516,30,no,30
132,312,30,no,30
418,336,21,yes,21
580,134,42,no,42
578,486,40,no,40
222,152,33,no,33
458,204,32,no,32
492,508,31,yes,31
396,576,21,yes,21
166,468,32,no,32
176,146,30,no,30
666,198,29,no,29
242,280,29,no,29
608,168,22,no,22
200,210,24,no,24
34,338,19,no,19
368,364,13,yes,13
118,156,22,no,22
