x,y,r (pixel),is_circle,r (um)
128,330,69,yes,104.19
534,158,54,yes,81.54
660,106,49,yes,73.99
850,94,104,yes,157.04
230,494,46,yes,69.46
46,198,88,no,132.88
822,244,55,yes,83.05
796,634,54,yes,81.54
388,60,30,yes,45.3
348,150,48,yes,72.48
156,130,44,yes,66.44
438,134,132,no,199.32
474,512,25,yes,37.75
600,432,28,yes,42.28
440,64,29,yes,43.79
160,462,36,yes,54.36
680,94,68,no,102.68
472,272,31,yes,46.81
192,412,29,yes,43.79
658,128,69,no,104.19
550,422,22,yes,33.22
370,154,66,no,99.66
800,332,17,yes,25.67
38,220,75,no,113.25
394,612,19,yes,28.69
130,80,17,yes,25.67
720,160,15,yes,22.65
354,308,15,yes,22.65
110,318,49,no,73.99
362,212,13,yes,19.63
550,484,16,yes,24.16
400,104,20,yes,30.2
296,56,15,yes,22.65
768,436,12,yes,18.12
138,312,50,no,75.5
358,130,52,no,78.52
622,204,40,no,60.4
324,44,16,yes,24.16
652,416,12,yes,18.12
584,526,16,yes,24.16
626,62,11,yes,16.61
424,262,9,yes,13.59
348,88,15,yes,22.65
40,292,11,yes,16.61
702,182,10,yes,15.1
524,226,11,yes,16.61
540,338,10,yes,15.1
