x,y,r (pixel),is_circle,r (um)
662,118,97,yes,97
202,206,105,yes,105
554,260,77,yes,77
256,396,91,yes,91
366,132,63,yes,63
480,148,56,yes,56
646,138,115,no,115
366,264,77,yes,77
426,452,89,no,89
416,430,65,yes,65
158,36,77,yes,77
532,270,101,no,101
494,616,94,yes,94
660,90,89,no,89
204,182,77,no,77
338,558,78,yes,78
204,632,66,yes,66
630,110,120,no,120
608,482,81,no,81
534,248,58,no,58
414,402,71,no,71
548,234,66,no,66
438,216,29,yes,29
338,132,53,no,53
456,322,44,yes,44
714,414,44,no,44
440,432,68,no,68
682,104,71,no,71
364,112,49,no,49
544,88,35,yes,35
