x,y,r (pixel),is_circle,r (um)
266,74,52,yes,52
150,162,53,yes,53
362,114,38,yes,38
742,288,72,no,72
492,156,33,yes,33
82,94,37,yes,37
734,408,41,yes,41
62,296,59,no,59
132,146,71,no,71
260,366,61,no,61
178,312,39,yes,39
738,486,36,yes,36
256,254,38,yes,38
668,30,34,yes,34
618,354,52,no,52
160,286,53,no,53
590,98,38,yes,38
672,192,23,yes,23
412,352,36,yes,36
338,394,26,yes,26
554,248,30,yes,30
428,252,57,no,57
516,418,38,yes,38
612,328,41,no,41
316,298,38,no,38
130,418,47,no,47
88,240,42,no,42
792,246,29,yes,29
484,620,20,yes,20
516,296,34,yes,34
690,242,30,yes,30
244,238,44,no,44
596,348,39,no,39
78,28,24,yes,24
322,162,31,yes,31
574,276,42,no,42
450,220,17,yes,17
294,598,37,no,37
484,336,31,no,31
146,598,29,yes,29
250,58,51,no,51
66,82,44,no,44
236,184,27,yes,27
312,238,25,yes,25
742,128,26,yes,26
716,636,33,no,33
384,256,23,yes,23
744,556,27,no,27
300,310,28,yes,28
114,656,27,no,27
626,232,28,yes,28
778,166,21,yes,21
158,36,20,yes,20
576,338,18,no,18
648,414,22,yes,22
672,320,24,no,24
