x,y,r (pixel),is_circle,r (um)
180,598,90,yes,90
708,206,113,yes,113
512,156,78,yes,78
194,410,80,yes,80
330,104,103,yes,103
398,342,127,yes,127
602,356,71,yes,71
740,484,104,yes,104
196,262,64,yes,64
444,536,74,yes,74
376,348,145,no,145
152,122,75,yes,75
396,362,148,no,148
712,234,145,no,145
574,490,57,yes,57
310,498,61,yes,61
354,670,88,yes,88
374,328,149,no,149
702,182,138,no,138
64,38,57,yes,57
796,624,61,yes,61
420,346,150,no,150
720,6,66,yes,66
846,332,70,yes,70
686,206,134,no,134
308,124,130,no,130
628,656,106,yes,106
720,482,111,no,111
44,356,77,yes,77
658,206,162,no,162
736,204,140,no,140
782,82,38,yes,38
410,322,149,no,149
360,124,140,no,140
310,96,121,no,121
348,88,148,no,148
178,248,87,no,87
538,146,117,no,117
736,464,87,no,87
178,426,101,no,101
186,392,97,no,97
292,226,42,yes,42
504,134,100,no,100
444,516,78,no,78
206,244,65,no,65
356,338,104,no,104
564,468,79,no,79
164,104,84,no,84
202,584,101,no,101
424,526,88,no,88
504,174,71,no,71
582,362,65,no,65
426,378,105,no,105
432,328,100,no,100
700,160,76,no,76
582,340,51,no,51
218,262,43,no,43
